,0,1
223,Secure Multi-party Differential Privacy.,"Peter Kairouz,Sewoong Oh,Pramod Viswanath,"
224,Spatial Transformer Networks.,"Max Jaderberg,Karen Simonyan,Andrew Zisserman,Koray Kavukcuoglu,"
225,Anytime Influence Bounds and the Explosive Behavior of Continuous-Time Diffusion Networks.,"Kevin Scaman,Rémi Lemonnier,Nicolas Vayatis,"
226,Multi-class SVMs: From Tighter Data-Dependent Generalization Bounds to Novel Algorithms.,"Yunwen Lei,Ürün Dogan,Alexander Binder,Marius Kloft,"
227,High-dimensional neural spike train analysis with generalized count linear dynamical systems.,"Yuanjun Gao,Lars Buesing,Krishna V. Shenoy,John P. Cunningham,"
228,Learning with a Wasserstein Loss.,"Charlie Frogner,Chiyuan Zhang,Hossein Mobahi,Mauricio Araya-Polo,Tomaso A. Poggio,"
229,b-bit Marginal Regression.,"Martin Slawski,Ping Li,"
230,Natural Neural Networks.,"Guillaume Desjardins,Karen Simonyan,Razvan Pascanu,Koray Kavukcuoglu,"
231,Optimization Monte Carlo: Efficient and Embarrassingly Parallel Likelihood-Free Inference.,"Edward Meeds,Max Welling,"
232,Adaptive Primal-Dual Splitting Methods for Statistical Learning and Image Processing.,"Tom Goldstein,Min Li,Xiaoming Yuan,"
233,On some provably correct cases of variational inference for topic models.,"Pranjal Awasthi,Andrej Risteski,"
234,Collaborative Filtering with Graph Information: Consistency and Scalable Methods.,"Nikhil Rao,Hsiang-Fu Yu,Pradeep Ravikumar,Inderjit S. Dhillon,"
235,Combinatorial Bandits Revisited.,"Richard Combes,Mohammad Sadegh Talebi,Alexandre Proutière,Marc Lelarge,"
236,Variational Information Maximisation for Intrinsically Motivated Reinforcement Learning.,"Shakir Mohamed,Danilo Jimenez Rezende,"
237,A Structural Smoothing Framework For Robust Graph Comparison.,"Pinar Yanardag,S. V. N. Vishwanathan,"
238,Competitive Distribution Estimation: Why is Good-Turing Good.,"Alon Orlitsky,Ananda Theertha Suresh,"
239,Efficient Learning by Directed Acyclic Graph For Resource Constrained Prediction.,"Joseph Wang,Kirill Trapeznikov,Venkatesh Saligrama,"
240,A hybrid sampler for Poisson-Kingman mixture models.,"Maria Lomeli,Stefano Favaro,Yee Whye Teh,"
241,An Active Learning Framework using Sparse-Graph Codes for Sparse Polynomials and Graph Sketching.,"Xiao Li,Kannan Ramchandran,"
242,Local Smoothness in Variance Reduced Optimization.,"Daniel Vainsencher,Han Liu,Tong Zhang,"
243,"Saliency, Scale and Information: Towards a Unifying Theory.","Shafin Rahman,Neil D. B. Bruce,"
244,Fighting Bandits with a New Kind of Smoothness.,"Jacob D. Abernethy,Chansoo Lee,Ambuj Tewari,"
245,Beyond Sub-Gaussian Measurements: High-Dimensional Structured Estimation with Sub-Exponential Designs.,"Vidyashankar Sivakumar,Arindam Banerjee,Pradeep Ravikumar,"
246,Spectral Norm Regularization of Orthonormal Representations for Graph Transduction.,"Rakesh Shivanna,Bibaswan K. Chatterjee,Raman Sankaran,Chiranjib Bhattacharyya,Francis R. Bach,"
247,Convolutional Networks on Graphs for Learning Molecular Fingerprints.,"David Duvenaud,Dougal Maclaurin,Jorge Aguilera-Iparraguirre,Rafael Gómez-Bombarelli,Timothy Hirzel,Alán Aspuru-Guzik,Ryan P. Adams,"
248,"Mixed Robust/Average Submodular Partitioning: Fast Algorithms, Guarantees, and Applications.","Kai Wei,Rishabh K. Iyer,Shengjie Wang,Wenruo Bai,Jeff A. Bilmes,"
249,Tractable Learning for Complex Probability Queries.,"Jessa Bekker,Jesse Davis,Arthur Choi,Adnan Darwiche,Guy Van den Broeck,"
250,StopWasting My Gradients: Practical SVRG.,"Reza Babanezhad,Mohamed Osama Ahmed,Alim Virani,Mark Schmidt,Jakub Konecný,Scott Sallinen,"
251,Mind the Gap: A Generative Approach to Interpretable Feature Selection and Extraction.,"Been Kim,Julie A. Shah,Finale Doshi-Velez,"
252,A Normative Theory of Adaptive Dimensionality Reduction in Neural Networks.,"Cengiz Pehlevan,Dmitri B. Chklovskii,"
253,On the Convergence of Stochastic Gradient MCMC Algorithms with High-Order Integrators.,"Changyou Chen,Nan Ding,Lawrence Carin,"
254,Learning structured densities via infinite dimensional exponential families.,"Siqi Sun,Mladen Kolar,Jinbo Xu,"
255,Are You Talking to a Machine? Dataset and Methods for Multilingual Image Question.,"Haoyuan Gao,Junhua Mao,Jie Zhou,Zhiheng Huang,Lei Wang,Wei Xu,"
256,Variance Reduced Stochastic Gradient Descent with Neighbors.,"Thomas Hofmann,Aurélien Lucchi,Simon Lacoste-Julien,Brian McWilliams,"
257,Sample Efficient Path Integral Control under Uncertainty.,"Yunpeng Pan,Evangelos A. Theodorou,Michail Kontitsis,"
258,Stochastic Expectation Propagation.,"Yingzhen Li,José Miguel Hernández-Lobato,Richard E. Turner,"
259,Exactness of Approximate MAP Inference in Continuous MRFs.,"Nicholas Ruozzi,"
260,Scale Up Nonlinear Component Analysis with Doubly Stochastic Gradients.,"Bo Xie,Yingyu Liang,Le Song,"
261,Generalization in Adaptive Data Analysis and Holdout Reuse.,"Cynthia Dwork,Vitaly Feldman,Moritz Hardt,Toniann Pitassi,Omer Reingold,Aaron Roth,"
262,Market Scoring Rules Act As Opinion Pools For Risk-Averse Agents.,"Mithun Chakraborty,Sanmay Das,"
263,Sparse Linear Programming via Primal and Dual Augmented Coordinate Descent.,"Ian En-Hsu Yen,Kai Zhong,Cho-Jui Hsieh,Pradeep Ravikumar,Inderjit S. Dhillon,"
264,Training Very Deep Networks.,"Rupesh Kumar Srivastava,Klaus Greff,Jürgen Schmidhuber,"
265,Bayesian Active Model Selection with an Application to Automated Audiometry.,"Jacob R. Gardner,Gustavo Malkomes,Roman Garnett,Kilian Q. Weinberger,Dennis L. Barbour,John P. Cunningham,"
266,Particle Gibbs for Infinite Hidden Markov Models.,"Nilesh Tripuraneni,Shixiang Gu,Hong Ge,Zoubin Ghahramani,"
267,Learning spatiotemporal trajectories from manifold-valued longitudinal data.,"Jean-Baptiste Schiratti,Stéphanie Allassonnière,Olivier Colliot,Stanley Durrleman,"
268,A Bayesian Framework for Modeling Confidence in Perceptual Decision Making.,"Koosha Khalvati,Rajesh P. Rao,"
269,Path-SGD: Path-Normalized Optimization in Deep Neural Networks.,"Behnam Neyshabur,Ruslan Salakhutdinov,Nathan Srebro,"
270,On the consistency theory of high dimensional variable screening.,"Xiangyu Wang,Chenlei Leng,David B. Dunson,"
271,End-To-End Memory Networks.,"Sainbayar Sukhbaatar,Arthur Szlam,Jason Weston,Rob Fergus,"
272,Spectral Representations for Convolutional Neural Networks.,"Oren Rippel,Jasper Snoek,Ryan P. Adams,"
273,Online Gradient Boosting.,"Alina Beygelzimer,Elad Hazan,Satyen Kale,Haipeng Luo,"
274,Deep Temporal Sigmoid Belief Networks for Sequence Modeling.,"Zhe Gan,Chunyuan Li,Ricardo Henao,David E. Carlson,Lawrence Carin,"
275,Recognizing retinal ganglion cells in the dark.,"Emile Richard,Georges Goetz,E. J. Chichilnisky,"
276,A Theory of Decision Making Under Dynamic Context.,"Michael Shvartsman,Vaibhav Srivastava,Jonathan D. Cohen,"
277,A Gaussian Process Model of Quasar Spectral Energy Distributions.,"Andrew C. Miller,Albert Wu,Jeffrey Regier,Jon McAuliffe,Dustin Lang,Prabhat,David Schlegel,Ryan P. Adams,"
278,Hidden Technical Debt in Machine Learning Systems.,"D. Sculley,Gary Holt,Daniel Golovin,Eugene Davydov,Todd Phillips,Dietmar Ebner,Vinay Chaudhary,Michael Young,Jean-François Crespo,Dan Dennison,"
279,Local Causal Discovery of Direct Causes and Effects.,"Tian Gao,Qiang Ji,"
280,High Dimensional EM Algorithm: Statistical Optimization and Asymptotic Normality.,"Zhaoran Wang,Quanquan Gu,Yang Ning,Han Liu,"
281,Revenue Optimization against Strategic Buyers.,"Mehryar Mohri,Andres Muñoz Medina,"
282,Deep Convolutional Inverse Graphics Network.,"Tejas D. Kulkarni,William F. Whitney,Pushmeet Kohli,Joshua B. Tenenbaum,"
283,Sparse and Low-Rank Tensor Decomposition.,"Parikshit Shah,Nikhil S. Rao,Gongguo Tang,"
284,Minimax Time Series Prediction.,"Wouter M. Koolen,Alan Malek,Peter L. Bartlett,Yasin Abbasi-Yadkori,"
285,Differentially Private Learning of Structured Discrete Distributions.,"Ilias Diakonikolas,Moritz Hardt,Ludwig Schmidt,"
286,Variational Dropout and the Local Reparameterization Trick.,"Avrim Blum,Nika Haghtalab,Ariel D. Procaccia,"
287,Sample Complexity of Learning Mahalanobis Distance Metrics.,"Nakul Verma,Kristin Branson,"
288,Learning Wake-Sleep Recurrent Attention Models.,"Jimmy Ba,Ruslan Salakhutdinov,Roger B. Grosse,Brendan J. Frey,"
289,Robust Gaussian Graphical Modeling with the Trimmed Graphical Lasso.,"Eunho Yang,Aurelie C. Lozano,"
290,Testing Closeness With Unequal Sized Samples.,"Bhaswar B. Bhattacharya,Gregory Valiant,"
291,Estimating Jaccard Index with Missing Observations: A Matrix Calibration Approach.,"Wenye Li,"
292,Neural Adaptive Sequential Monte Carlo.,"Shixiang Gu,Zoubin Ghahramani,Richard E. Turner,"
293,Local Expectation Gradients for Black Box Variational Inference.,"Michalis K. Titsias,Miguel Lázaro-Gredilla,"
294,On Variance Reduction in Stochastic Gradient Descent and its Asynchronous Variants.,"Sashank J. Reddi,Ahmed Hefny,Suvrit Sra,Barnabás Póczos,Alexander J. Smola,"
295,"NEXT: A System for Real-World Development, Evaluation, and Application of Active Learning.","Kevin G. Jamieson,Lalit Jain,Chris Fernandez,Nicholas J. Glattard,Robert D. Nowak,"
296,Super-Resolution Off the Grid.,"Qingqing Huang,Sham M. Kakade,"
297,Taming the Wild: A Unified Analysis of Hogwild-Style Algorithms.,"Christopher De Sa,Ce Zhang,Kunle Olukotun,Christopher Ré,"
298,The Return of the Gating Network: Combining Generative Models and Discriminative Training in Natural Image Priors.,"Dan Rosenbaum,Yair Weiss,"
299,Pointer Networks.,"Oriol Vinyals,Meire Fortunato,Navdeep Jaitly,"
300,Associative Memory via a Sparse Recovery Model.,"Arya Mazumdar,Ankit Singh Rawat,"
301,Robust Spectral Inference for Joint Stochastic Matrix Factorization.,"Moontae Lee,David Bindel,David M. Mimno,"
302,"Fast, Provable Algorithms for Isotonic Regression in all L_p-norms.","Rasmus Kyng,Anup Rao,Sushant Sachdeva,"
303,Adversarial Prediction Games for Multivariate Losses.,"Hong Wang,Wei Xing,Kaiser Asif,Brian D. Ziebart,"
304,Asynchronous Parallel Stochastic Gradient for Nonconvex Optimization.,"Xiangru Lian,Yijun Huang,Yuncheng Li,Ji Liu,"
305,Embed to Control: A Locally Linear Latent Dynamics Model for Control from Raw Images.,"Manuel Watter,Jost Tobias Springenberg,Joschka Boedecker,Martin A. Riedmiller,"
306,Efficient and Parsimonious Agnostic Active Learning.,"Tzu-Kuo Huang,Alekh Agarwal,Daniel J. Hsu,John Langford,Robert E. Schapire,"
307,Softstar: Heuristic-Guided Probabilistic Inference.,"Mathew Monfort,Brenden M. Lake,Brian D. Ziebart,Patrick Lucey,Joshua B. Tenenbaum,"
308,Grammar as a Foreign Language.,"Oriol Vinyals,Lukasz Kaiser,Terry Koo,Slav Petrov,Ilya Sutskever,Geoffrey E. Hinton,"
309,Regularization-Free Estimation in Trace Regression with Symmetric Positive Semidefinite Matrices.,"Martin Slawski,Ping Li,Matthias Hein,"
310,Winner-Take-All Autoencoders.,"Alireza Makhzani,Brendan J. Frey,"
311,Deep Poisson Factor Modeling.,"Ricardo Henao,Zhe Gan,James Lu,Lawrence Carin,"
312,Bayesian Optimization with Exponential Convergence.,"Kenji Kawaguchi,Leslie Pack Kaelbling,Tomás Lozano-Pérez,"
313,Sample Complexity of Episodic Fixed-Horizon Reinforcement Learning.,"Christoph Dann,Emma Brunskill,"
314,Learning with Relaxed Supervision.,"Jacob Steinhardt,Percy Liang,"
315,Subsampled Power Iteration: a Unified Algorithm for Block Models and Planted CSP's.,"Vitaly Feldman,Will Perkins,Santosh S. Vempala,"
316,Accelerated Mirror Descent in Continuous and Discrete Time.,"Walid Krichene,Alexandre M. Bayen,Peter L. Bartlett,"
317,The Human Kernel.,"Andrew Gordon Wilson,Christoph Dann,Christopher G. Lucas,Eric P. Xing,"
318,Action-Conditional Video Prediction using Deep Networks in Atari Games.,"Junhyuk Oh,Xiaoxiao Guo,Honglak Lee,Richard L. Lewis,Satinder P. Singh,"
319,A Pseudo-Euclidean Iteration for Optimal Recovery in Noisy ICA.,"James R. Voss,Mikhail Belkin,Luis Rademacher,"
320,Distributed Submodular Cover: Succinctly Summarizing Massive Data.,"Baharan Mirzasoleiman,Amin Karbasi,Ashwinkumar Badanidiyuru,Andreas Krause,"
321,Community Detection via Measure Space Embedding.,"Mark Kozdoba,Shie Mannor,"
322,Basis refinement strategies for linear value function approximation in MDPs.,"Gheorghe Comanici,Doina Precup,Prakash Panangaden,"
323,Structured Estimation with Atomic Norms: General Bounds and Applications.,"Sheng Chen,Arindam Banerjee,"
324,A Complete Recipe for Stochastic Gradient MCMC.,"Yi-An Ma,Tianqi Chen,Emily B. Fox,"
325,Bandit Smooth Convex Optimization: Improving the Bias-Variance Tradeoff.,"Ofer Dekel,Ronen Eldan,Tomer Koren,"
326,Online Prediction at the Limit of Zero Temperature.,"Mark Herbster,Stephen Pasteris,Shaona Ghosh,"
327,Learning Continuous Control Policies by Stochastic Value Gradients.,"Nicolas Heess,Gregory Wayne,David Silver,Timothy P. Lillicrap,Tom Erez,Yuval Tassa,"
328,Exploring Models and Data for Image Question Answering.,"Mengye Ren,Ryan Kiros,Richard S. Zemel,"
329,Efficient and Robust Automated Machine Learning.,"Matthias Feurer,Aaron Klein,Katharina Eggensperger,Jost Tobias Springenberg,Manuel Blum,Frank Hutter,"
330,Preconditioned Spectral Descent for Deep Learning.,"David E. Carlson,Edo Collins,Ya-Ping Hsieh,Lawrence Carin,Volkan Cevher,"
331,A Recurrent Latent Variable Model for Sequential Data.,"Junyoung Chung,Kyle Kastner,Laurent Dinh,Kratarth Goel,Aaron C. Courville,Yoshua Bengio,"
332,Fast Convergence of Regularized Learning in Games.,"Vasilis Syrgkanis,Alekh Agarwal,Haipeng Luo,Robert E. Schapire,"
333,"Parallel Multi-Dimensional LSTM, With Application to Fast Biomedical Volumetric Image Segmentation.","Marijn F. Stollenga,Wonmin Byeon,Marcus Liwicki,Jürgen Schmidhuber,"
334,"Reflection, Refraction, and Hamiltonian Monte Carlo.","Hadi Mohasel Afshar,Justin Domke,"
335,The Consistency of Common Neighbors for Link Prediction in Stochastic Blockmodels.,"Purnamrita Sarkar,Deepayan Chakrabarti,Peter J. Bickel,"
336,Nearly Optimal Private LASSO.,"Kunal Talwar,Abhradeep Thakurta,Li Zhang,"
337,Convergence Analysis of Prediction Markets via Randomized Subspace Descent.,"Rafael M. Frongillo,Mark D. Reid,"
338,The Poisson Gamma Belief Network.,"Mingyuan Zhou,Yulai Cong,Bo Chen,"
339,Convergence rates of sub-sampled Newton methods.,"Murat A. Erdogdu,Andrea Montanari,"
340,No-Regret Learning in Bayesian Games.,"Jason D. Hartline,Vasilis Syrgkanis,Éva Tardos,"
341,Statistical Topological Data Analysis - A Kernel Perspective.,"Roland Kwitt,Stefan Huber,Marc Niethammer,Weili Lin,Ulrich Bauer,"
342,Semi-supervised Sequence Learning.,"Andrew M. Dai,Quoc V. Le,"
343,Structured Transforms for Small-Footprint Deep Learning.,"Vikas Sindhwani,Tara N. Sainath,Sanjiv Kumar,"
344,Rapidly Mixing Gibbs Sampling for a Class of Factor Graphs Using Hierarchy Width.,"Christopher De Sa,Ce Zhang,Kunle Olukotun,Christopher Ré,"
345,Interpolating Convex and Non-Convex Tensor Decompositions via the Subspace Norm.,"Qinqing Zheng,Ryota Tomioka,"
346,Sample Complexity Bounds for Iterative Stochastic Policy Optimization.,"Marin Kobilarov,"
347,BinaryConnect: Training Deep Neural Networks with binary weights during propagations.,"Matthieu Courbariaux,Yoshua Bengio,Jean-Pierre David,"
348,Interactive Control of Diverse Complex Characters with Neural Networks.,"Igor Mordatch,Kendall Lowrey,Galen Andrew,Zoran Popovic,Emanuel Todorov,"
349,Submodular Hamming Metrics.,"Jennifer Gillenwater,Rishabh K. Iyer,Bethany Lusch,Rahul Kidambi,Jeff A. Bilmes,"
350,A Universal Primal-Dual Convex Optimization Framework.,"Alp Yurtsever,Quoc Tran-Dinh,Volkan Cevher,"
351,Learning From Small Samples: An Analysis of Simple Decision Heuristics.,"Özgür Simsek,Marcus Buckmann,"
352,Explore no more: Improved high-probability regret bounds for non-stochastic bandits.,"Gergely Neu,"
353,Fast and Memory Optimal Low-Rank Matrix Approximation.,"Se-Young Yun,Marc Lelarge,Alexandre Proutière,"
354,Learnability of Influence in Networks.,"Harikrishna Narasimhan,David C. Parkes,Yaron Singer,"
355,Learning Causal Graphs with Small Interventions.,"Karthikeyan Shanmugam,Murat Kocaoglu,Alexandros G. Dimakis,Sriram Vishwanath,"
356,Information-theoretic lower bounds for convex optimization with erroneous oracles.,"Yaron Singer,Jan Vondrák,"
357,Fixed-Length Poisson MRF: Adding Dependencies to the Multinomial.,"David I. Inouye,Pradeep Ravikumar,Inderjit S. Dhillon,"
358,Large-Scale Bayesian Multi-Label Learning via Topic-Based Label Embeddings.,"Piyush Rai,Changwei Hu,Ricardo Henao,Lawrence Carin,"
359,The Self-Normalized Estimator for Counterfactual Learning.,"Adith Swaminathan,Thorsten Joachims,"
360,Fast Lifted MAP Inference via Partitioning.,"Somdeb Sarkhel,Parag Singla,Vibhav Gogate,"
361,Data Generation as Sequential Decision Making.,"Philip Bachman,Doina Precup,"
362,On Elicitation Complexity.,"Rafael M. Frongillo,Ian A. Kash,"
363,Decomposition Bounds for Marginal MAP.,"Wei Ping,Qiang Liu,Alexander T. Ihler,"
364,Discrete Rényi Classifiers.,"Meisam Razaviyayn,Farzan Farnia,David Tse,"
365,A class of network models recoverable by spectral clustering.,"Yali Wan,Marina Meila,"
366,Skip-Thought Vectors.,"Ryan Kiros,Yukun Zhu,Ruslan Salakhutdinov,Richard S. Zemel,Raquel Urtasun,Antonio Torralba,Sanja Fidler,"
367,Rate-Agnostic (Causal) Structure Learning.,"Sergey M. Plis,David Danks,Cynthia Freeman,Vince D. Calhoun,"
368,Principal Geodesic Analysis for Probability Measures under the Optimal Transport Metric.,"Vivien Seguy,Marco Cuturi,"
369,Consistent Multilabel Classification.,"Oluwasanmi Koyejo,Nagarajan Natarajan,Pradeep Ravikumar,Inderjit S. Dhillon,"
370,Parallel Predictive Entropy Search for Batch Global Optimization of Expensive Objective Functions.,"Amar Shah,Zoubin Ghahramani,"
371,Cornering Stationary and Restless Mixing Bandits with Remix-UCB.,"Julien Audiffren,Liva Ralaivola,"
372,Semi-Supervised Factored Logistic Regression for High-Dimensional Neuroimaging Data.,"Danilo Bzdok,Michael Eickenberg,Olivier Grisel,Bertrand Thirion,Gaël Varoquaux,"
373,Gaussian Process Random Fields.,"David A. Moore,Stuart J. Russell,"
374,M-Statistic for Kernel Change-Point Detection.,"Shuang Li,Yao Xie,Hanjun Dai,Le Song,"
375,Adaptive Online Learning.,"Dylan J. Foster,Alexander Rakhlin,Karthik Sridharan,"
376,A Universal Catalyst for First-Order Optimization.,"Hongzhou Lin,Julien Mairal,Zaïd Harchaoui,"
377,Inference for determinantal point processes without spectral knowledge.,"Rémi Bardenet,Michalis K. Titsias,"
378,Kullback-Leibler Proximal Variational Inference.,"Mohammad E. Khan,Pierre Baqué,François Fleuret,Pascal Fua,"
379,Semi-Proximal Mirror-Prox for Nonsmooth Composite Minimization.,"Niao He,Zaïd Harchaoui,"
380,LASSO with Non-linear Measurements is Equivalent to One With Linear Measurements.,"Christos Thrampoulidis,Ehsan Abbasi,Babak Hassibi,"
381,From random walks to distances on unweighted graphs.,"Tatsunori B. Hashimoto,Yi Sun,Tommi S. Jaakkola,"
382,Bayesian dark knowledge.,"Anoop Korattikara Balan,Vivek Rathod,Kevin P. Murphy,Max Welling,"
383,Matrix Completion with Noisy Side Information.,"Kai-Yang Chiang,Cho-Jui Hsieh,Inderjit S. Dhillon,"
384,Dependent Multinomial Models Made Easy: Stick-Breaking with the Polya-gamma Augmentation.,"Scott W. Linderman,Matthew J. Johnson,Ryan P. Adams,"
385,On-the-Job Learning with Bayesian Decision Theory.,"Keenon Werling,Arun Tejasvi Chaganty,Percy Liang,Christopher D. Manning,"
386,Calibrated Structured Prediction.,"Volodymyr Kuleshov,Percy Liang,"
387,Learning Structured Output Representation using Deep Conditional Generative Models.,"Kihyuk Sohn,Honglak Lee,Xinchen Yan,"
388,Time-Sensitive Recommendation From Recurrent User Activities.,"Nan Du,Yichen Wang,Niao He,Jimeng Sun,Le Song,"
389,Learning Stationary Time Series using Gaussian Processes with Nonparametric Kernels.,"Felipe A. Tobar,Thang D. Bui,Richard E. Turner,"
390,A Market Framework for Eliciting Private Data.,"Bo Waggoner,Rafael M. Frongillo,Jacob D. Abernethy,"
391,Lifted Inference Rules With Constraints.,"Happy Mittal,Anuj Mahajan,Vibhav Gogate,Parag Singla,"
392,Gradient Estimation Using Stochastic Computation Graphs.,"John Schulman,Nicolas Heess,Theophane Weber,Pieter Abbeel,"
393,Model-Based Relative Entropy Stochastic Search.,"Abbas Abdolmaleki,Rudolf Lioutikov,Jan Peters,Nuno Lau,Luís Paulo Reis,Gerhard Neumann,"
394,Semi-supervised Learning with Ladder Networks.,"Antti Rasmus,Mathias Berglund,Mikko Honkala,Harri Valpola,Tapani Raiko,"
395,Embedding Inference for Structured Multilabel Prediction.,"Farzaneh Mirzazadeh,Siamak Ravanbakhsh,Nan Ding,Dale Schuurmans,"
396,Copula variational inference.,"Dustin Tran,David M. Blei,Edoardo M. Airoldi,"
397,Recursive Training of 2D-3D Convolutional Networks for Neuronal Boundary Prediction.,"Kisuk Lee,Aleksandar Zlateski,Ashwin Vishwanathan,H. Sebastian Seung,"
398,A Dual Augmented Block Minimization Framework for Learning with Limited Memory.,"Ian En-Hsu Yen,Shan-Wei Lin,Shou-De Lin,"
399,Optimal Testing for Properties of Distributions.,"Jayadev Acharya,Constantinos Daskalakis,Gautam Kamath,"
400,Efficient Learning of Continuous-Time Hidden Markov Models for Disease Progression.,"Yu-Ying Liu,Shuang Li,Fuxin Li,Le Song,James M. Rehg,"
401,Expectation Particle Belief Propagation.,"Thibaut Lienart,Yee Whye Teh,Arnaud Doucet,"
402,Latent Bayesian melding for integrating individual and population models.,"Mingjun Zhong,Nigel H. Goddard,Charles Sutton,"
