,0,1
231,Spike train entropy-rate estimation using hierarchical Dirichlet process priors.,"Karin C. Knudson,Jonathan W. Pillow,"
232,Embed and Project: Discrete Sampling with Universal Hashing.,"Stefano Ermon,Carla P. Gomes,Ashish Sabharwal,Bart Selman,"
233,Discriminative Transfer Learning with Tree-based Priors.,"Nitish Srivastava,Ruslan Salakhutdinov,"
234,Small-Variance Asymptotics for Hidden Markov Models.,"Anirban Roychowdhury,Ke Jiang,Brian Kulis,"
235,Convergence of Monte Carlo Tree Search in Simultaneous Move Games.,"Viliam Lisý,Vojtech Kovarík,Marc Lanctot,Branislav Bosanský,"
236,DeViSE: A Deep Visual-Semantic Embedding Model.,"Andrea Frome,Gregory S. Corrado,Jonathon Shlens,Samy Bengio,Jeffrey Dean,Marc'Aurelio Ranzato,Tomás Mikolov,"
237,Reward Mapping for Transfer in Long-Lived Agents.,"Xiaoxiao Guo,Satinder P. Singh,Richard L. Lewis,"
238,Minimax Theory for High-dimensional Gaussian Mixtures with Sparse Mean Separation.,"Martin Azizyan,Aarti Singh,Larry A. Wasserman,"
239,Predicting Parameters in Deep Learning.,"Misha Denil,Babak Shakibi,Laurent Dinh,Marc'Aurelio Ranzato,Nando de Freitas,"
240,Estimating the Unseen: Improved Estimators for Entropy and other Properties.,"Paul Valiant,Gregory Valiant,"
241,What do row and column marginals reveal about your dataset?,"Behzad Golshan,John W. Byers,Evimaria Terzi,"
242,RNADE: The real-valued neural autoregressive density-estimator.,"Benigno Uria,Iain Murray,Hugo Larochelle,"
243,Two-Target Algorithms for Infinite-Armed Bandits with Bernoulli Rewards.,"Thomas Bonald,Alexandre Proutière,"
244,"Reconciling ""priors"" & ""priors"" without prejudice?","Rémi Gribonval,Pierre Machart,"
245,Sparse Overlapping Sets Lasso for Multitask Learning and its Application to fMRI Analysis.,"Nikhil S. Rao,Christopher R. Cox,Robert D. Nowak,Timothy T. Rogers,"
246,Sensor Selection in High-Dimensional Gaussian Trees with Nuisances.,"Daniel S. Levine,Jonathan P. How,"
247,Sequential Transfer in Multi-armed Bandit with Finite Set of Models.,"Mohammad Gheshlaghi Azar,Alessandro Lazaric,Emma Brunskill,"
248,Buy-in-Bulk Active Learning.,"Liu Yang,Jaime G. Carbonell,"
249,Contrastive Learning Using Spectral Methods.,"James Y. Zou,Daniel J. Hsu,David C. Parkes,Ryan Prescott Adams,"
250,Message Passing Inference with Chemical Reaction Networks.,"Nils Napp,Ryan Prescott Adams,"
251,Eluder Dimension and the Sample Complexity of Optimistic Exploration.,"Daniel Russo,Benjamin Van Roy,"
252,Learning word embeddings efficiently with noise-contrastive estimation.,"Andriy Mnih,Koray Kavukcuoglu,"
253,Sparse Inverse Covariance Estimation with Calibration.,"Tuo Zhao,Han Liu,"
254,Stochastic Majorization-Minimization Algorithms for Large-Scale Optimization.,"Julien Mairal,"
255,Sinkhorn Distances: Lightspeed Computation of Optimal Transport.,"Marco Cuturi,"
256,Speedup Matrix Completion with Side Information: Application to Multi-Label Learning.,"Miao Xu,Rong Jin,Zhi-Hua Zhou,"
257,Compete to Compute.,"Rupesh Kumar Srivastava,Jonathan Masci,Sohrob Kazerounian,Faustino J. Gomez,Jürgen Schmidhuber,"
258,Fast Determinantal Point Process Sampling with Application to Clustering.,"Byungkon Kang,"
259,Information-theoretic lower bounds for distributed statistical estimation with communication constraints.,"Yuchen Zhang,John C. Duchi,Michael I. Jordan,Martin J. Wainwright,"
260,Projected Natural Actor-Critic.,"Philip S. Thomas,William Dabney,Stephen Giguere,Sridhar Mahadevan,"
261,How to Hedge an Option Against an Adversary: Black-Scholes Pricing is Minimax Optimal.,"Jacob D. Abernethy,Peter L. Bartlett,Rafael M. Frongillo,Andre Wibisono,"
262,Discovering Hidden Variables in Noisy-Or Networks using Quartet Tests.,"Yacine Jernite,Yonatan Halpern,David A. Sontag,"
263,Error-Minimizing Estimates and Universal Entry-Wise Error Bounds for Low-Rank Matrix Completion.,"Franz J. Király,Louis Theran,"
264,Learning the Local Statistics of Optical Flow.,"Dan Rosenbaum,Daniel Zoran,Yair Weiss,"
265,Aggregating Optimistic Planning Trees for Solving Markov Decision Processes.,"Gunnar Kedenburg,Raphaël Fonteneau,Rémi Munos,"
266,Robust learning of low-dimensional dynamics from large neural ensembles.,"David Pfau,Eftychios A. Pnevmatikakis,Liam Paninski,"
267,Estimation Bias in Multi-Armed Bandit Algorithms for Search Advertising.,"Min Xu,Tao Qin,Tie-Yan Liu,"
268,Action is in the Eye of the Beholder: Eye-gaze Driven Model for Spatio-Temporal Action Localization.,"Nataliya Shapovalova,Michalis Raptis,Leonid Sigal,Greg Mori,"
269,A* Lasso for Learning a Sparse Bayesian Network Structure for Continuous Variables.,"Jing Xiang,Seyoung Kim,"
270,The Total Variation on Hypergraphs - Learning on Hypergraphs Revisited.,"Matthias Hein,Simon Setzer,Leonardo Jost,Syama Sundar Rangapuram,"
271,Submodular Optimization with Submodular Cover and Submodular Knapsack Constraints.,"Rishabh K. Iyer,Jeff A. Bilmes,"
272,Scalable Inference for Logistic-Normal Topic Models.,"Jianfei Chen,Jun Zhu,Zi Wang,Xun Zheng,Bo Zhang,"
273,Spectral methods for neural characterization using generalized quadratic models.,"Il Memming Park,Evan Archer,Nicholas Priebe,Jonathan W. Pillow,"
274,Universal models for binary spike patterns using centered Dirichlet processes.,"Il Memming Park,Evan Archer,Kenneth W. Latimer,Jonathan W. Pillow,"
275,Synthesizing Robust Plans under Incomplete Domain Models.,"Tuan Anh Nguyen,Subbarao Kambhampati,Minh Binh Do,"
276,Integrated Non-Factorized Variational Inference.,"Shaobo Han,Xuejun Liao,Lawrence Carin,"
277,Auxiliary-variable Exact Hamiltonian Monte Carlo Samplers for Binary Distributions.,"Ari Pakman,Liam Paninski,"
278,Symbolic Opportunistic Policy Iteration for Factored-Action MDPs.,"Aswin Raghavan,Roni Khardon,Alan Fern,Prasad Tadepalli,"
279,Online Learning in Markov Decision Processes with Adversarially Chosen Transition Probability Distributions.,"Yasin Abbasi-Yadkori,Peter L. Bartlett,Varun Kanade,Yevgeny Seldin,Csaba Szepesvári,"
280,Flexible sampling of discrete data correlations without the marginal distributions.,"Alfredo A. Kalaitzis,Ricardo Bezerra de Andrade e Silva,"
281,One-shot learning by inverting a compositional causal process.,"Brenden M. Lake,Ruslan Salakhutdinov,Joshua B. Tenenbaum,"
282,Statistical analysis of coupled time series with Kernel Cross-Spectral Density operators.,"Michel Besserve,Nikos K. Logothetis,Bernhard Schölkopf,"
283,Fast Algorithms for Gaussian Noise Invariant Independent Component Analysis.,"James R. Voss,Luis Rademacher,Mikhail Belkin,"
284,Deep Neural Networks for Object Detection.,"Christian Szegedy,Alexander Toshev,Dumitru Erhan,"
285,Geometric optimisation on positive definite matrices for elliptically contoured distributions.,"Suvrit Sra,Reshad Hosseini,"
286,Sign Cauchy Projections and Chi-Square Kernel.,"Ping Li,Gennady Samorodnitsky,John E. Hopcroft,"
287,Relevance Topic Model for Unstructured Social Group Activity Recognition.,"Fang Zhao,Yongzhen Huang,Liang Wang,Tieniu Tan,"
288,k-Prototype Learning for 3D Rigid Structures.,"Hu Ding,Ronald Berezney,Jinhui Xu,"
289,Restricting exchangeable nonparametric distributions.,"Sinead Williamson,Steve N. MacEachern,Eric P. Xing,"
290,Forgetful Bayes and myopic planning: Human learning and decision-making in a bandit setting.,"Shunan Zhang,Angela J. Yu,"
291,Probabilistic Movement Primitives.,"Alexandros Paraschos,Christian Daniel,Jan Peters,Gerhard Neumann,"
292,Policy Shaping: Integrating Human Feedback with Reinforcement Learning.,"Shane Griffith,Kaushik Subramanian,Jonathan Scholz,Charles L. Isbell Jr.,Andrea Lockerd Thomaz,"
293,Multilinear Dynamical Systems for Tensor Time Series.,"Mark Rogers,Lei Li,Stuart J. Russell,"
294,Deep content-based music recommendation.,"Aäron van den Oord,Sander Dieleman,Benjamin Schrauwen,"
295,A Stability-based Validation Procedure for Differentially Private Machine Learning.,"Kamalika Chaudhuri,Staal A. Vinterbo,"
296,Capacity of strong attractor patterns to model behavioural and cognitive prototypes.,"Abbas Edalat,"
297,Fantope Projection and Selection: A near-optimal convex relaxation of sparse PCA.,"Vincent Q. Vu,Juhee Cho,Jing Lei,Karl Rohe,"
298,Cluster Trees on Manifolds.,"Sivaraman Balakrishnan,Srivatsan Narayanan,Alessandro Rinaldo,Aarti Singh,Larry A. Wasserman,"
299,Bayesian inference for low rank spatiotemporal neural receptive fields.,"Mijung Park,Jonathan W. Pillow,"
300,Adaptive Submodular Maximization in Bandit Setting.,"Victor Gabillon,Branislav Kveton,Zheng Wen,Brian Eriksson,S. Muthukrishnan,"
301,Generalized Method-of-Moments for Rank Aggregation.,"Hossein Azari Soufiani,William Z. Chen,David C. Parkes,Lirong Xia,"
302,Analyzing Hogwild Parallel Gaussian Gibbs Sampling.,"Matthew J. Johnson,James Saunderson,Alan S. Willsky,"
303,Minimax Optimal Algorithms for Unconstrained Linear Optimization.,"H. Brendan McMahan,Jacob D. Abernethy,"
304,(Nearly) Optimal Algorithms for Private Online Learning in Full-information and Bandit Settings.,"Abhradeep Guha Thakurta,Adam D. Smith,"
305,Curvature and Optimal Algorithms for Learning and Minimizing Submodular Functions.,"Rishabh K. Iyer,Stefanie Jegelka,Jeff A. Bilmes,"
306,Σ-Optimality for Active Learning on Gaussian Random Fields.,"Yifei Ma,Roman Garnett,Jeff G. Schneider,"
307,Learning Kernels Using Local Rademacher Complexity.,"Corinna Cortes,Marius Kloft,Mehryar Mohri,"
308,Annealing between distributions by averaging moments.,"Roger B. Grosse,Chris J. Maddison,Ruslan Salakhutdinov,"
309,Optimizing Instructional Policies.,"Robert V. Lindsey,Michael Mozer,William J. Huggins,Harold Pashler,"
310,Translating Embeddings for Modeling Multi-relational Data.,"Antoine Bordes,Nicolas Usunier,Alberto García-Durán,Jason Weston,Oksana Yakhnenko,"
311,Phase Retrieval using Alternating Minimization.,"Praneeth Netrapalli,Prateek Jain,Sujay Sanghavi,"
312,Real-Time Inference for a Gamma Process Model of Neural Spiking.,"David E. Carlson,Vinayak A. Rao,Joshua T. Vogelstein,Lawrence Carin,"
313,Understanding Dropout.,"Pierre Baldi,Peter J. Sadowski,"
314,The Power of Asymmetry in Binary Hashing.,"Behnam Neyshabur,Nati Srebro,Ruslan Salakhutdinov,Yury Makarychev,Payman Yadollahpour,"
315,"Estimation, Optimization, and Parallelism when Data is Sparse.","John C. Duchi,Michael I. Jordan,H. Brendan McMahan,"
316,A multi-agent control framework for co-adaptation in brain-computer interfaces.,"Josh Merel,Roy Fox,Tony Jebara,Liam Paninski,"
317,Modeling Overlapping Communities with Node Popularities.,"Prem Gopalan,Chong Wang,David M. Blei,"
318,Learning from Limited Demonstrations.,"Beomjoon Kim,Amir-massoud Farahmand,Joelle Pineau,Doina Precup,"
319,On the Complexity and Approximation of Binary Evidence in Lifted Inference.,"Guy Van den Broeck,Adnan Darwiche,"
320,On the Expressive Power of Restricted Boltzmann Machines.,"James Martens,Arkadev Chattopadhyay,Toniann Pitassi,Richard S. Zemel,"
321,"Memory Limited, Streaming PCA.","Ioannis Mitliagkas,Constantine Caramanis,Prateek Jain,"
322,"An Approximate, Efficient LP Solver for LP Rounding.","Srikrishna Sridhar,Stephen J. Wright,Christopher Ré,Ji Liu,Victor Bittorf,Ce Zhang,"
323,Linear decision rule as aspiration for simple decision heuristics.,"Özgür Simsek,"
324,"On the Relationship Between Binary Classification, Bipartite Ranking, and Binary Class Probability Estimation.","Harikrishna Narasimhan,Shivani Agarwal,"
325,Bayesian inference as iterated random functions with applications to sequential inference in graphical models.,"Arash A. Amini,XuanLong Nguyen,"
326,Compressive Feature Learning.,"Hristo S. Paskov,Robert West,John C. Mitchell,Trevor J. Hastie,"
327,Moment-based Uniform Deviation Bounds for k-means and Friends.,"Matus Telgarsky,Sanjoy Dasgupta,"
328,Fast Template Evaluation with Vector Quantization.,"Mohammad Amin Sadeghi,David A. Forsyth,"
329,Context-sensitive active sensing in humans.,"Sheeraz Ahmad,He Huang,Angela J. Yu,"
330,A New Convex Relaxation for Tensor Completion.,"Bernardino Romera-Paredes,Massimiliano Pontil,"
331,Variational Planning for Graph-based MDPs.,"Qiang Cheng,Qiang Liu,Feng Chen,Alexander T. Ihler,"
332,Convex Two-Layer Modeling.,"Özlem Aslan,Hao Cheng,Xinhua Zhang,Dale Schuurmans,"
333,Sketching Structured Matrices for Faster Nonlinear Regression.,"Haim Avron,Vikas Sindhwani,David P. Woodruff,"
334,(More) Efficient Reinforcement Learning via Posterior Sampling.,"Ian Osband,Daniel Russo,Benjamin Van Roy,"
335,Model Selection for High-Dimensional Regression under the Generalized Irrepresentability Condition.,"Adel Javanmard,Andrea Montanari,"
336,Efficient Exploration and Value Function Generalization in Deterministic Systems.,"Zheng Wen,Benjamin Van Roy,"
337,Bellman Error Based Feature Generation using Random Projections on Sparse Spaces.,"Mahdi Milani Fard,Yuri Grinberg,Amir-massoud Farahmand,Joelle Pineau,Doina Precup,"
338,Learning and using language via recursive pragmatic reasoning about other agents.,"Nathaniel J. Smith,Noah D. Goodman,Michael C. Frank,"
339,Learning Stochastic Inverses.,"Andreas Stuhlmüller,Jessica Taylor,Noah D. Goodman,"
340,Learning invariant representations and applications to face verification.,"Qianli Liao,Joel Z. Leibo,Tomaso A. Poggio,"
341,"Optimization, Learning, and Games with Predictable Sequences.","Alexander Rakhlin,Karthik Sridharan,"
342,Adaptivity to Local Smoothness and Dimension in Kernel Regression.,"Samory Kpotufe,Vikas K. Garg,"
343,Adaptive dropout for training deep neural networks.,"Lei Jimmy Ba,Brendan J. Frey,"
344,Hierarchical Modular Optimization of Convolutional Networks Achieves Representations Similar to Macaque IT and Human Ventral Stream.,"Daniel Yamins,Ha Hong,Charles F. Cadieu,James J. DiCarlo,"
345,Stochastic Gradient Riemannian Langevin Dynamics on the Probability Simplex.,"Sam Patterson,Yee Whye Teh,"
346,Distributed Representations of Words and Phrases and their Compositionality.,"Tomás Mikolov,Ilya Sutskever,Kai Chen,Gregory S. Corrado,Jeffrey Dean,"
347,Regularized Spectral Clustering under the Degree-Corrected Stochastic Blockmodel.,"Tai Qin,Karl Rohe,"
348,Analyzing the Harmonic Structure in Graph-Based Learning.,"Xiao-Ming Wu,Zhenguo Li,Shih-Fu Chang,"
349,Recurrent linear models of simultaneously-recorded neural populations.,"Marius Pachitariu,Biljana Petreska,Maneesh Sahani,"
350,Scalable Influence Estimation in Continuous-Time Diffusion Networks.,"Nan Du,Le Song,Manuel Gomez-Rodriguez,Hongyuan Zha,"
351,Bayesian Inference and Learning in Gaussian Process State-Space Models with Particle MCMC.,"Roger Frigola,Fredrik Lindsten,Thomas B. Schön,Carl E. Rasmussen,"
352,BIG & QUIC: Sparse Inverse Covariance Estimation for a Million Variables.,"Cho-Jui Hsieh,Mátyás A. Sustik,Inderjit S. Dhillon,Pradeep Ravikumar,Russell A. Poldrack,"
353,The Fast Convergence of Incremental PCA.,"Akshay Balsubramani,Sanjoy Dasgupta,Yoav Freund,"
354,"Multisensory Encoding, Decoding, and Identification.","Aurel A. Lazar,Yevgeniy B. Slutskiy,"
355,Adaptive Anonymity via b-Matching.,"Krzysztof Choromanski,Tony Jebara,Kui Tang,"
356,Optimal integration of visual speed across different spatiotemporal frequency channels.,"Matjaz Jogan,Alan A. Stocker,"
357,Matrix factorization with binary components.,"Martin Slawski,Matthias Hein,Pavlo Lutsik,"
358,Learning to Pass Expectation Propagation Messages.,"Nicolas Heess,Daniel Tarlow,John M. Winn,"
359,Robust Low Rank Kernel Embeddings of Multivariate Distributions.,"Le Song,Bo Dai,"
