,0,1
218,Large-Scale Quadratically Constrained Quadratic Program via Low-Discrepancy Sequences.,"Kinjal Basu,Ankan Saha,Shaunak Chatterjee,"
219,Inhomogeneous Hypergraph Clustering with Applications.,"Pan Li,Olgica Milenkovic,"
220,Differentiable Learning of Logical Rules for Knowledge Base Reasoning.,"Fan Yang,Zhilin Yang,William W. Cohen,"
221,Deep Multi-task Gaussian Processes for Survival Analysis with Competing Risks.,
222,Masked Autoregressive Flow for Density Estimation.,"George Papamakarios,Iain Murray,Theo Pavlakou,"
223,Non-convex Finite-Sum Optimization Via SCSG Methods.,"Lihua Lei,Cheng Ju,Jianbo Chen,Michael I. Jordan,"
224,Beyond normality: Learning sparse probabilistic graphical models in the non-Gaussian setting.,"Rebecca E. Morrison,Ricardo Baptista,Youssef Marzouk,"
225,An inner-loop free solution to inverse problems using deep neural networks.,"Kai Fan,Qi Wei,Lawrence Carin,Katherine A. Heller,"
226,OnACID: Online Analysis of Calcium Imaging Data in Real Time.,"Andrea Giovannucci,Johannes Friedrich,Matt Kaufman,Anne Churchland,Dmitri B. Chklovskii,Liam Paninski,Eftychios A. Pnevmatikakis,"
227,Collaborative PAC Learning.,"Avrim Blum,Nika Haghtalab,Ariel D. Procaccia,Mingda Qiao,"
228,Fast Black-box Variational Inference through Stochastic Trust-Region Optimization.,"Jeffrey Regier,Michael I. Jordan,Jon McAuliffe,"
229,Scalable Demand-Aware Recommendation.,"Jinfeng Yi,Cho-Jui Hsieh,Kush R. Varshney,Lijun Zhang,Yao Li,"
230,SGD Learns the Conjugate Kernel Class of the Network.,"Amit Daniely,"
231,Noise-Tolerant Interactive Learning Using Pairwise Comparisons.,"Yichong Xu,Hongyang Zhang,Aarti Singh,Artur Dubrawski,Kyle Miller,"
232,Analyzing Hidden Representations in End-to-End Automatic Speech Recognition Systems.,"Yonatan Belinkov,James R. Glass,"
233,Generative Local Metric Learning for Kernel Regression.,"Yung-Kyun Noh,Masashi Sugiyama,Kee-Eung Kim,Frank C. Park,Daniel D. Lee,"
234,"Information Theoretic Properties of Markov Random Fields, and their Algorithmic Applications.","Linus Hamilton,Frederic Koehler,Ankur Moitra,"
235,Fitting Low-Rank Tensors in Constant Time.,"Kohei Hayashi,Yuichi Yoshida,"
236,Deep Supervised Discrete Hashing.,"Qi Li,Zhenan Sun,Ran He,Tieniu Tan,"
237,Using Options and Covariance Testing for Long Horizon Off-Policy Policy Evaluation.,"Zhaohan Guo,Philip S. Thomas,Emma Brunskill,"
238,How regularization affects the critical points in linear networks.,"Amirhossein Taghvaei,Jin-Won Kim,Prashant G. Mehta,"
239,Fisher GAN.,"Youssef Mroueh,Tom Sercu,"
240,Information-theoretic analysis of generalization capability of learning algorithms.,"Aolin Xu,Maxim Raginsky,"
241,Sparse Approximate Conic Hulls.,"Greg Van Buskirk,Benjamin Raichel,Nicholas Ruozzi,"
242,Rigorous Dynamics and Consistent Estimation in Arbitrarily Conditioned Linear Systems.,"Alyson K. Fletcher,Mojtaba Sahraee-Ardakan,Sundeep Rangan,Philip Schniter,"
243,Toward Goal-Driven Neural Network Models for the Rodent Whisker-Trigeminal System.,"Chengxu Zhuang,Jonas Kubilius,Mitra J. Z. Hartmann,Daniel L. Yamins,"
244,Accuracy First: Selecting a Differential Privacy Level for Accuracy Constrained ERM.,"Katrina Ligett,Seth Neel,Aaron Roth,Bo Waggoner,Steven Z. Wu,"
245,EX2: Exploration with Exemplar Models for Deep Reinforcement Learning.,"Justin Fu,John D. Co-Reyes,Sergey Levine,"
246,Multitask Spectral Learning of Weighted Automata.,"Guillaume Rabusseau,Borja Balle,Joelle Pineau,"
247,Multi-way Interacting Regression via Factorization Machines.,"Mikhail Yurochkin,XuanLong Nguyen,Nikolaos Vasiloglou,"
248,Predicting Organic Reaction Outcomes with Weisfeiler-Lehman Network.,"Wengong Jin,Connor W. Coley,Regina Barzilay,Tommi S. Jaakkola,"
249,Practical Data-Dependent Metric Compression with Provable Guarantees.,"Piotr Indyk,Ilya P. Razenshteyn,Tal Wagner,"
250,"REBAR: Low-variance, unbiased gradient estimates for discrete latent variable models.","George Tucker,Andriy Mnih,Chris J. Maddison,Dieterich Lawson,Jascha Sohl-Dickstein,"
251,Nonlinear random matrix theory for deep learning.,"Jeffrey Pennington,Pratik Worah,"
252,Parallel Streaming Wasserstein Barycenters.,"Matthew Staib,Sebastian Claici,Justin Solomon,Stefanie Jegelka,"
253,"ELF: An Extensive, Lightweight and Flexible Research Platform for Real-time Strategy Games.","Yuandong Tian,Qucheng Gong,Wenling Shang,Yuxin Wu,C. Lawrence Zitnick,"
254,Dual Discriminator Generative Adversarial Nets.,"Tu Dinh Nguyen,Trung Le,Hung Vu,Dinh Q. Phung,"
255,Dynamic Revenue Sharing.,"Santiago R. Balseiro,Max Lin,Vahab S. Mirrokni,Renato Paes Leme,Song Zuo,"
256,Decomposition-Invariant Conditional Gradient for General Polytopes with Line Search.,"Mohammad Ali Bashiri,Xinhua Zhang,"
257,VAIN: Attentional Multi-agent Predictive Modeling.,"Yedid Hoshen,"
258,An Empirical Bayes Approach to Optimizing Machine Learning Algorithms.,"James McInerney,"
259,Differentially Private Empirical Risk Minimization Revisited: Faster and More General.,"Di Wang,Minwei Ye,Jinhui Xu,"
260,Variational Inference via \chi Upper Bound Minimization.,"Adji Bousso Dieng,Dustin Tran,Rajesh Ranganath,John W. Paisley,David M. Blei,"
261,On Quadratic Convergence of DC Proximal Newton Algorithm in Nonconvex Sparse Learning.,"Xingguo Li,Lin Yang,Jason Ge,Jarvis D. Haupt,Tong Zhang,Tuo Zhao,"
262,#Exploration: A Study of Count-Based Exploration for Deep Reinforcement Learning.,"Haoran Tang,Rein Houthooft,Davis Foote,Adam Stooke,Xi Chen,Yan Duan,John Schulman,Filip De Turck,Pieter Abbeel,"
263,An Empirical Study on The Properties of Random Bases for Kernel Methods.,"Maximilian Alber,Pieter-Jan Kindermans,Kristof Schütt,Klaus-Robert Müller,Fei Sha,"
264,Bridging the Gap Between Value and Policy Based Reinforcement Learning.,"Ofir Nachum,Mohammad Norouzi,Kelvin Xu,Dale Schuurmans,"
265,Premise Selection for Theorem Proving by Deep Graph Embedding.,"Mingzhe Wang,Yihe Tang,Jian Wang,Jia Deng,"
266,A Bayesian Data Augmentation Approach for Learning Deep Models.,"Toan Tran,Trung Pham,Gustavo Carneiro,Lyle J. Palmer,Ian D. Reid,"
267,Principles of Riemannian Geometry in Neural Networks.,"Michael Hauser,Asok Ray,"
268,Cold-Start Reinforcement Learning with Softmax Policy Gradient.,"Nan Ding,Radu Soricut,"
269,Online Dynamic Programming.,"Holakou Rahmanian,Manfred K. Warmuth,"
270,Alternating Estimation for Structured High-Dimensional Multi-Response Models.,"Sheng Chen,Arindam Banerjee,"
271,Convolutional Gaussian Processes.,"Mark van der Wilk,Carl Edward Rasmussen,James Hensman,"
272,Estimation of the covariance structure of heavy-tailed distributions.,"Xiaohan Wei,Stanislav Minsker,"
273,Mean Field Residual Networks: On the Edge of Chaos.,"Greg Yang,Samuel S. Schoenholz,"
274,Decomposable Submodular Function Minimization: Discrete and Continuous.,"Alina Ene,Huy L. Nguyen,László A. Végh,"
275,Gauging Variational Inference.,"Sungsoo Ahn,Michael Chertkov,Jinwoo Shin,"
276,Deep Recurrent Neural Network-Based Identification of Precursor microRNAs.,"Seunghyun Park,Seonwoo Min,Hyun-Soo Choi,Sungroh Yoon,"
277,Robust Estimation of Neural Signals in Calcium Imaging.,"Hakan Inan,Murat A. Erdogdu,Mark J. Schnitzer,"
278,State Aware Imitation Learning.,"Yannick Schroecker,Charles L. Isbell Jr.,"
279,Beyond Parity: Fairness Objectives for Collaborative Filtering.,"Sirui Yao,Bert Huang,"
280,A PAC-Bayesian Analysis of Randomized Learning with Application to Stochastic Gradient Descent.,"Ben London,"
281,Fully Decentralized Policies for Multi-Agent Systems: An Information Theoretic Approach.,"Roel Dobbe,David Fridovich-Keil,Claire J. Tomlin,"
282,Model-Powered Conditional Independence Test.,"Rajat Sen,Ananda Theertha Suresh,Karthikeyan Shanmugam,Alexandros G. Dimakis,Sanjay Shakkottai,"
283,Deep Voice 2: Multi-Speaker Neural Text-to-Speech.,"Andrew Gibiansky,Sercan Ömer Arik,Gregory Frederick Diamos,John Miller,Kainan Peng,Wei Ping,Jonathan Raiman,Yanqi Zhou,"
284,Variance-based Regularization with Convex Objectives.,"Hongseok Namkoong,John C. Duchi,"
285,Deep Lattice Networks and Partial Monotonic Functions.,"Seungil You,David Ding,Kevin Robert Canini,Jan Pfeifer,Maya R. Gupta,"
286,Continual Learning with Deep Generative Replay.,"Hanul Shin,Jung Kwon Lee,Jaehong Kim,Jiwon Kim,"
287,AIDE: An algorithm for measuring the accuracy of probabilistic inference algorithms.,"Marco F. Cusumano-Towner,Vikash K. Mansinghka,"
288,Learning Causal Structures Using Regression Invariance.,"AmirEmad Ghassami,Saber Salehkaleybar,Negar Kiyavash,Kun Zhang,"
289,Online Influence Maximization under Independent Cascade Model with Semi-Bandit Feedback.,"Zheng Wen,Branislav Kveton,Michal Valko,Sharan Vaswani,"
290,Near Minimax Optimal Players for the Finite-Time 3-Expert Prediction Problem.,"Yasin Abbasi-Yadkori,Peter L. Bartlett,Victor Gabillon,"
291,Reinforcement Learning under Model Mismatch.,"Aurko Roy,Huan Xu,Sebastian Pokutta,"
292,Hierarchical Attentive Recurrent Tracking.,"Adam R. Kosiorek,Alex Bewley,Ingmar Posner,"
293,Tomography of the London Underground: a Scalable Model for Origin-Destination Data.,"Nicolò Colombo,Ricardo Silva,Soong Moon Kang,"
294,Rotting Bandits.,"Nir Levine,Koby Crammer,Shie Mannor,"
295,Unbiased estimates for linear regression via volume sampling.,"Michal Derezinski,Manfred K. Warmuth,"
296,"Approximation Bounds for Hierarchical Clustering: Average Linkage, Bisecting K-means, and Local Search.","Benjamin Moseley,Joshua R. Wang,"
297,"Adaptive Accelerated Gradient Converging Method under H\""{o}lderian Error Bound Condition.","Mingrui Liu,Tianbao Yang,"
298,Stein Variational Gradient Descent as Gradient Flow.,"Qiang Liu,"
299,Partial Hard Thresholding: Towards A Principled Analysis of Support Recovery.,"Jie Shen,Ping Li,"
300,Shallow Updates for Deep Reinforcement Learning.,"Nir Levine,Tom Zahavy,Daniel J. Mankowitz,Aviv Tamar,Shie Mannor,"
301,LightGBM: A Highly Efficient Gradient Boosting Decision Tree.,"Guolin Ke,Qi Meng,Thomas Finley,Taifeng Wang,Wei Chen,Weidong Ma,Qiwei Ye,Tie-Yan Liu,"
302,Adversarial Ranking for Language Generation.,"Kevin Lin,Dianqi Li,Xiaodong He,Ming-Ting Sun,Zhengyou Zhang,"
303,Regret Minimization in MDPs with Options without Prior Knowledge.,"Ronan Fruit,Matteo Pirotta,Alessandro Lazaric,Emma Brunskill,"
304,Net-Trim: Convex Pruning of Deep Neural Networks with Performance Guarantee.,"Alireza Aghasi,Afshin Abdi,Nam Nguyen,Justin Romberg,"
305,Graph Matching via Multiplicative Update Algorithm.,"Bo Jiang,Jin Tang,Chris Ding,Yihong Gong,Bin Luo,"
306,Dynamic Importance Sampling for Anytime Bounds of the Partition Function.,"Qi Lou,Rina Dechter,Alexander T. Ihler,"
307,Is the Bellman residual a bad proxy?,"Matthieu Geist,Bilal Piot,Olivier Pietquin,"
308,Generalization Properties of Learning with Random Features.,"Alessandro Rudi,Lorenzo Rosasco,"
309,Differentially private Bayesian learning on distributed data.,"Mikko A. Heikkilä,Eemil Lagerspetz,Samuel Kaski,Kana Shimizu,Sasu Tarkoma,Antti Honkela,"
310,Learning to Compose Domain-Specific Transformations for Data Augmentation.,"Alexander J. Ratner,Henry R. Ehrenberg,Zeshan Hussain,Jared Dunnmon,Christopher Ré,"
311,Wasserstein Learning of Deep Generative Point Process Models.,"Shuai Xiao,Mehrdad Farajtabar,Xiaojing Ye,Junchi Yan,Xiaokang Yang,Le Song,Hongyuan Zha,"
312,Ensemble Sampling.,"Xiuyuan Lu,Benjamin Van Roy,"
313,Language Modeling with Recurrent Highway Hypernetworks.,"Joseph Suarez,"
314,Adaptive SVRG Methods under Error Bound Conditions with Unknown Growth Parameter.,"Yi Xu,Qihang Lin,Tianbao Yang,"
315,Bayesian Compression for Deep Learning.,"Christos Louizos,Karen Ullrich,Max Welling,"
316,Streaming Sparse Gaussian Process Approximations.,"Thang D. Bui,Cuong V. Nguyen,Richard E. Turner,"
317,VEEGAN: Reducing Mode Collapse in GANs using Implicit Variational Learning.,"Akash Srivastava,Lazar Valkov,Chris Russell,Michael U. Gutmann,Charles Sutton,"
318,Sparse Embedded k-Means Clustering.,"Weiwei Liu,Xiao-Bo Shen,Ivor W. Tsang,"
319,Dynamic-Depth Context Tree Weighting.,"João V. Messias,Shimon Whiteson,"
320,A Regularized Framework for Sparse and Structured Neural Attention.,"Vlad Niculae,Mathieu Blondel,"
321,Multi-output Polynomial Networks and Factorization Machines.,"Mathieu Blondel,Vlad Niculae,Takuma Otsuka,Naonori Ueda,"
322,Clustering Billions of Reads for DNA Data Storage.,"Cyrus Rashtchian,Konstantin Makarychev,Miklós Z. Rácz,Siena Ang,Djordje Jevdjic,Sergey Yekhanin,Luis Ceze,Karin Strauss,"
323,Multi-Objective Non-parametric Sequential Prediction.,"Guy Uziel,Ran El-Yaniv,"
324,A Universal Analysis of Large-Scale Regularized Least Squares Solutions.,"Ashkan Panahi,Babak Hassibi,"
325,Deep Sets.,"Manzil Zaheer,Satwik Kottur,Siamak Ravanbakhsh,Barnabás Póczos,Ruslan Salakhutdinov,Alexander J. Smola,"
326,"ExtremeWeather: A large-scale climate dataset for semi-supervised detection, localization, and understanding of extreme weather events.","Evan Racah,Christopher Beckham,Tegan Maharaj,Samira Ebrahimi Kahou,Prabhat,Chris Pal,"
327,Process-constrained batch Bayesian optimisation.,"Pratibha Vellanki,Santu Rana,Sunil Gupta,David Rubin,Alessandra Sutti,Thomas Dorin,Murray Height,Paul G. Sanders,Svetha Venkatesh,"
328,Bayesian Inference of Individualized Treatment Effects using Multi-task Gaussian Processes.,
329,Spherical convolutions and their application in molecular modelling.,"Wouter Boomsma,Jes Frellsen,"
330,Efficient Optimization for Linear Dynamical Systems with Applications to Clustering and Sparse Coding.,"Wen-bing Huang,Mehrtash Harandi,Tong Zhang,Lijie Fan,Fuchun Sun,Junzhou Huang,"
331,On Optimal Generalizability in Parametric Learning.,"Ahmad Beirami,Meisam Razaviyayn,Shahin Shahrampour,Vahid Tarokh,"
332,Near Optimal Sketching of Low-Rank Tensor Regression.,"Xingguo Li,Jarvis D. Haupt,David P. Woodruff,"
333,Tractability in Structured Probability Spaces.,"Arthur Choi,Yujia Shen,Adnan Darwiche,"
334,Model-based Bayesian inference of neural activity and connectivity from all-optical interrogation of a neural circuit.,"Laurence Aitchison,Lloyd Russell,Adam M. Packer,Jinyao Yan,Philippe Castonguay,Michael Häusser,Srinivas C. Turaga,"
335,Gaussian process based nonlinear latent structure discovery in multivariate spike train data.,"Anqi Wu,Nicholas A. Roy,Stephen L. Keeley,Jonathan W. Pillow,"
336,"Neural system identification for large populations separating ""what"" and ""where"".","David Klindt,Alexander S. Ecker,Thomas Euler,Matthias Bethge,"
337,Certified Defenses for Data Poisoning Attacks.,"Jacob Steinhardt,Pang Wei Koh,Percy Liang,"
338,Eigen-Distortions of Hierarchical Representations.,"Alexander Berardino,Valero Laparra,Johannes Ballé,Eero P. Simoncelli,"
339,Limitations on Variance-Reduction and Acceleration Schemes for Finite Sums Optimization.,"Yossi Arjevani,"
340,Unsupervised Sequence Classification using Sequential Output Statistics.,"Yu Liu,Jianshu Chen,Li Deng,"
341,Subset Selection under Noise.,"Chao Qian,Jing-Cheng Shi,Yang Yu,Ke Tang,Zhi-Hua Zhou,"
342,Collecting Telemetry Data Privately.,"Bolin Ding,Janardhan Kulkarni,Sergey Yekhanin,"
343,Concrete Dropout.,"Yarin Gal,Jiri Hron,Alex Kendall,"
344,Adaptive Batch Size for Safe Policy Gradients.,"Matteo Papini,Matteo Pirotta,Marcello Restelli,"
345,A Disentangled Recognition and Nonlinear Dynamics Model for Unsupervised Learning.,"Marco Fraccaro,Simon Kamronn,Ulrich Paquet,Ole Winther,"
346,PASS-GLM: polynomial approximate sufficient statistics for scalable Bayesian GLM inference.,"Jonathan H. Huggins,Ryan P. Adams,Tamara Broderick,"
347,Bayesian GAN.,"Yunus Saatci,Andrew Gordon Wilson,"
348,Off-policy evaluation for slate recommendation.,"Adith Swaminathan,Akshay Krishnamurthy,Alekh Agarwal,Miroslav Dudík,John Langford,Damien Jose,Imed Zitouni,"
349,A multi-agent reinforcement learning model of common-pool resource appropriation.,"Julien Pérolat,Joel Z. Leibo,Vinícius Flores Zambaldi,Charles Beattie,Karl Tuyls,Thore Graepel,"
350,On the Optimization Landscape of Tensor Decompositions.,"Rong Ge,Tengyu Ma,"
351,High-Order Attention Models for Visual Question Answering.,"Idan Schwartz,Alexander G. Schwing,Tamir Hazan,"
352,Sparse convolutional coding for neuronal assembly detection.,"Sven Peter,Elke Kirschbaum,Martin Both,Lee Campbell,Brandon Harvey,Conor Heins,Daniel Durstewitz,Ferran Diego,Fred A. Hamprecht,"
353,Quantifying how much sensory information in a neural code is relevant for behavior.,"Giuseppe Pica,Eugenio Piasini,Houman Safaai,Caroline Runyan,Christopher D. Harvey,Mathew E. Diamond,Christoph Kayser,Tommaso Fellin,Stefano Panzeri,"
354,Geometric Matrix Completion with Recurrent Multi-Graph Neural Networks.,"Federico Monti,Michael M. Bronstein,Xavier Bresson,"
355,Reducing Reparameterization Gradient Variance.,"Andrew C. Miller,Nick Foti,Alexander D'Amour,Ryan P. Adams,"
356,Visual Reference Resolution using Attention Memory for Visual Dialog.,"Paul Hongsuck Seo,Andreas M. Lehrmann,Bohyung Han,Leonid Sigal,"
357,Joint distribution optimal transportation for domain adaptation.,"Nicolas Courty,Rémi Flamary,Amaury Habrard,Alain Rakotomamonjy,"
358,Multiresolution Kernel Approximation for Gaussian Process Regression.,"Yi Ding,Risi Kondor,Jonathan Eskreis-Winkler,"
359,Collapsed variational Bayes for Markov jump processes.,"Boqian Zhang,Jiangwei Pan,Vinayak A. Rao,"
360,Universal consistency and minimax rates for online Mondrian Forests.,"Jaouad Mourtada,Stéphane Gaïffas,Erwan Scornet,"
361,Welfare Guarantees from Data.,"Darrell Hoy,Denis Nekipelov,Vasilis Syrgkanis,"
362,Diving into the shallows: a computational perspective on large-scale shallow learning.,"Siyuan Ma,Mikhail Belkin,"
363,End-to-end Differentiable Proving.,"Tim Rocktäschel,Sebastian Riedel,"
364,Influence Maximization with ε-Almost Submodular Threshold Functions.,"Qiang Li,Wei Chen,Xiaoming Sun,Jialin Zhang,"
365,InfoGAIL: Interpretable Imitation Learning from Visual Demonstrations.,"Yunzhu Li,Jiaming Song,Stefano Ermon,"
366,Variational Laws of Visual Attention for Dynamic Scenes.,"Dario Zanca,Marco Gori,"
367,Recursive Sampling for the Nystrom Method.,"Cameron Musco,Christopher Musco,"
368,Interpolated Policy Gradient: Merging On-Policy and Off-Policy Gradient Estimation for Deep Reinforcement Learning.,"Shixiang Gu,Tim Lillicrap,Richard E. Turner,Zoubin Ghahramani,Bernhard Schölkopf,Sergey Levine,"
369,Dynamic Routing Between Capsules.,"Sara Sabour,Nicholas Frosst,Geoffrey E. Hinton,"
370,Incorporating Side Information by Adaptive Convolution.,"Di Kang,Debarun Dhar,Antoni B. Chan,"
371,Conic Scan-and-Cover algorithms for nonparametric topic modeling.,"Mikhail Yurochkin,Aritra Guha,XuanLong Nguyen,"
372,FALKON: An Optimal Large Scale Kernel Method.,"Alessandro Rudi,Luigi Carratino,Lorenzo Rosasco,"
373,Structured Generative Adversarial Networks.,"Zhijie Deng,Hao Zhang,Xiaodan Liang,Luona Yang,Shizhen Xu,Jun Zhu,Eric P. Xing,"
374,Conservative Contextual Linear Bandits.,"Abbas Kazerouni,Mohammad Ghavamzadeh,Yasin Abbasi,Benjamin Van Roy,"
375,Variational Memory Addressing in Generative Models.,"Jörg Bornschein,Andriy Mnih,Daniel Zoran,Danilo Jimenez Rezende,"
376,On Tensor Train Rank Minimization : Statistical Efficiency and Scalable Algorithm.,"Masaaki Imaizumi,Takanori Maehara,Kohei Hayashi,"
377,Scalable Levy Process Priors for Spectral Kernel Learning.,"Phillip A. Jang,Andrew E. Loeb,Matthew B. Davidow,Andrew Gordon Wilson,"
378,Deep Hyperspherical Learning.,"Weiyang Liu,Yan-Ming Zhang,Xingguo Li,Zhen Liu,Bo Dai,Tuo Zhao,Le Song,"
379,Learning Deep Structured Multi-Scale Features using Attention-Gated CRFs for Contour Prediction.,"Dan Xu,Wanli Ouyang,Xavier Alameda-Pineda,Elisa Ricci,Xiaogang Wang,Nicu Sebe,"
380,On-the-fly Operation Batching in Dynamic Computation Graphs.,"Graham Neubig,Yoav Goldberg,Chris Dyer,"
381,Nonlinear Acceleration of Stochastic Algorithms.,"Damien Scieur,Francis R. Bach,Alexandre d'Aspremont,"
382,Optimized Pre-Processing for Discrimination Prevention.,"Flávio du Pin Calmon,Dennis Wei,Bhanukiran Vinzamuri,Karthikeyan Natesan Ramamurthy,Kush R. Varshney,"
383,YASS: Yet Another Spike Sorter.,"Jin Hyung Lee,David E. Carlson,Hooshmand Shokri Razaghi,Weichi Yao,Georges A. Goetz,Espen Hagen,Eleanor Batty,E. J. Chichilnisky,Gaute T. Einevoll,Liam Paninski,"
384,Independence clustering (without a matrix).,"Daniil Ryabko,"
385,Fast amortized inference of neural activity from calcium imaging data with variational autoencoders.,"Artur Speiser,Jinyao Yan,Evan W. Archer,Lars Buesing,Srinivas C. Turaga,Jakob H. Macke,"
386,Adaptive Active Hypothesis Testing under Limited Information.,"Fabio Cecchi,Nidhi Hegde,"
387,Streaming Weak Submodularity: Interpreting Neural Networks on the Fly.,"Ethan R. Elenberg,Alexandros G. Dimakis,Moran Feldman,Amin Karbasi,"
388,Successor Features for Transfer in Reinforcement Learning.,"André Barreto,Will Dabney,Rémi Munos,Jonathan J. Hunt,Tom Schaul,David Silver,Hado van Hasselt,"
389,Counterfactual Fairness.,"Matt J. Kusner,Joshua R. Loftus,Chris Russell,Ricardo Silva,"
390,Prototypical Networks for Few-shot Learning.,"Jake Snell,Kevin Swersky,Richard S. Zemel,"
391,Triple Generative Adversarial Nets.,"Chongxuan Li,Taufik Xu,Jun Zhu,Bo Zhang,"
392,Efficient Sublinear-Regret Algorithms for Online Sparse Linear Regression with Limited Observation.,"Shinji Ito,Daisuke Hatano,Hanna Sumita,Akihiro Yabe,Takuro Fukunaga,Naonori Kakimura,Ken-ichi Kawarabayashi,"
393,Mapping distinct timescales of functional interactions among brain networks.,"Mali Sundaresan,Arshed Nabeel,Devarajan Sridharan,"
394,Multi-Armed Bandits with Metric Movement Costs.,"Tomer Koren,Roi Livni,Yishay Mansour,"
395,Learning A Structured Optimal Bipartite Graph for Co-Clustering.,"Feiping Nie,Xiaoqian Wang,Cheng Deng,Heng Huang,"
396,Learning Low-Dimensional Metrics.,"Blake Mason,Lalit Jain,Robert D. Nowak,"
397,The Marginal Value of Adaptive Gradient Methods in Machine Learning.,"Ashia C. Wilson,Rebecca Roelofs,Mitchell Stern,Nati Srebro,Benjamin Recht,"
398,Aggressive Sampling for Multi-class to Binary Reduction with Applications to Text Classification.,"Bikash Joshi,Massih-Reza Amini,Ioannis Partalas,Franck Iutzeler,Yury Maximov,"
399,Deconvolutional Paragraph Representation Learning.,"Yizhe Zhang,Dinghan Shen,Guoyin Wang,Zhe Gan,Ricardo Henao,Lawrence Carin,"
400,Random Permutation Online Isotonic Regression.,"Wojciech Kotlowski,Wouter M. Koolen,Alan Malek,"
401,A Unified Game-Theoretic Approach to Multiagent Reinforcement Learning.,"Marc Lanctot,Vinícius Flores Zambaldi,Audrunas Gruslys,Angeliki Lazaridou,Karl Tuyls,Julien Pérolat,David Silver,Thore Graepel,"
402,Inverse Filtering for Hidden Markov Models.,"Robert Mattila,Cristian R. Rojas,Vikram Krishnamurthy,Bo Wahlberg,"
403,Non-parametric Structured Output Networks.,"Andreas M. Lehrmann,Leonid Sigal,"
404,Learning Active Learning from Data.,"Ksenia Konyushkova,Raphael Sznitman,Pascal Fua,"
405,VAE Learning via Stein Variational Gradient Descent.,"Yunchen Pu,Zhe Gan,Ricardo Henao,Chunyuan Li,Shaobo Han,Lawrence Carin,"
406,Reconstructing perceived faces from brain activations with deep adversarial neural decoding.,"Yagmur Güçlütürk,Umut Güçlü,Katja Seeliger,Sander E. Bosch,Rob van Lier,Marcel A. J. van Gerven,"
407,Efficient Use of Limited-Memory Accelerators for Linear Learning on Heterogeneous Systems.,"Celestine Dünner,Thomas P. Parnell,Martin Jaggi,"
408,Temporal Coherency based Criteria for Predicting Video Frames using Deep Multi-stage Generative Adversarial Networks.,"Prateep Bhattacharjee,Sukhendu Das,"
409,Sobolev Training for Neural Networks.,"Wojciech M. Czarnecki,Simon Osindero,Max Jaderberg,Grzegorz Swirszcz,Razvan Pascanu,"
410,Multi-Information Source Optimization.,"Matthias Poloczek,Jialei Wang,Peter I. Frazier,"
411,Deep Reinforcement Learning from Human Preferences.,"Paul F. Christiano,Jan Leike,Tom B. Brown,Miljan Martic,Shane Legg,Dario Amodei,"
412,On the Fine-Grained Complexity of Empirical Risk Minimization: Kernel Methods and Neural Networks.,"Arturs Backurs,Piotr Indyk,Ludwig Schmidt,"
413,Policy Gradient With Value Function Approximation For Collective Multiagent Planning.,"Duc Thien Nguyen,Akshat Kumar,Hoong Chuin Lau,"
414,Adversarial Symmetric Variational Autoencoder.,"Yunchen Pu,Weiyao Wang,Ricardo Henao,Liqun Chen,Zhe Gan,Chunyuan Li,Lawrence Carin,"
415,Unified representation of tractography and diffusion-weighted MRI data using sparse multidimensional arrays.,"Cesar F. Caiafa,Olaf Sporns,Andrew J. Saykin,Franco Pestilli,"
416,A Minimax Optimal Algorithm for Crowdsourcing.,"Thomas Bonald,Richard Combes,"
417,Estimating Accuracy from Unlabeled Data: A Probabilistic Logic Approach.,"Emmanouil A. Platanios,Hoifung Poon,Tom M. Mitchell,Eric Joel Horvitz,"
418,A Decomposition of Forecast Error in Prediction Markets.,"Miroslav Dudík,Sébastien Lahaie,Ryan M. Rogers,Jennifer Wortman Vaughan,"
419,Safe Adaptive Importance Sampling.,"Sebastian U. Stich,Anant Raj,Martin Jaggi,"
420,Variational Walkback: Learning a Transition Operator as a Stochastic Recurrent Net.,"Anirudh Goyal,Nan Rosemary Ke,Surya Ganguli,Yoshua Bengio,"
421,Polynomial Codes: an Optimal Design for High-Dimensional Coded Matrix Multiplication.,"Qian Yu,Mohammad Ali Maddah-Ali,Salman Avestimehr,"
422,Unsupervised Learning of Disentangled Representations from Video.,"Emily L. Denton,Vighnesh Birodkar,"
423,Federated Multi-Task Learning.,"Virginia Smith,Chao-Kai Chiang,Maziar Sanjabi,Ameet S. Talwalkar,"
424,Is Input Sparsity Time Possible for Kernel Low-Rank Approximation?,"Cameron Musco,David P. Woodruff,"
425,The Expxorcist: Nonparametric Graphical Models Via Conditional Exponential Densities.,"Arun Sai Suggala,Mladen Kolar,Pradeep Ravikumar,"
426,Improved Graph Laplacian via Geometric Self-Consistency.,"Dominique Joncas,Marina Meila,James McQueen,"
427,Dual Path Networks.,"Yunpeng Chen,Jianan Li,Huaxin Xiao,Xiaojie Jin,Shuicheng Yan,Jiashi Feng,"
428,Faster and Non-ergodic O(1/K) Stochastic Alternating Direction Method of Multipliers.,"Cong Fang,Feng Cheng,Zhouchen Lin,"
429,A Probabilistic Framework for Nonlinearities in Stochastic Neural Networks.,"Qinliang Su,Xuejun Liao,Lawrence Carin,"
