,0,1
728,On Exact Computation with an Infinitely Wide Neural Net.,"Sanjeev Arora,Simon S. Du,Wei Hu,Zhiyuan Li,Ruslan Salakhutdinov,Ruosong Wang,"
729,Loaded DiCE: Trading off Bias and Variance in Any-Order Score Function Gradient Estimators for Reinforcement Learning.,"Gregory Farquhar,Shimon Whiteson,Jakob N. Foerster,"
730,Chirality Nets for Human Pose Regression.,"Raymond A. Yeh,Yuan-Ting Hu,Alexander G. Schwing,"
731,Efficient Approximation of Deep ReLU Networks for Functions on Low Dimensional Manifolds.,"Minshuo Chen,Haoming Jiang,Wenjing Liao,Tuo Zhao,"
732,Fast Decomposable Submodular Function Minimization using Constrained Total Variation.,"Senanayak Sesh Kumar Karri,Francis R. Bach,Thomas Pock,"
733,Which Algorithmic Choices Matter at Which Batch Sizes? Insights From a Noisy Quadratic Model.,"Guodong Zhang,Lala Li,Zachary Nado,James Martens,Sushant Sachdeva,George E. Dahl,Christopher J. Shallue,Roger B. Grosse,"
734,Spherical Text Embedding.,"Yu Meng,Jiaxin Huang,Guangyuan Wang,Chao Zhang,Honglei Zhuang,Lance M. Kaplan,Jiawei Han,"
735,Möbius Transformation for Fast Inner Product Search on Graph.,"Zhixin Zhou,Shulong Tan,Zhaozhuo Xu,Ping Li,"
736,Hyperbolic Graph Neural Networks.,"Qi Liu,Maximilian Nickel,Douwe Kiela,"
737,"Average Individual Fairness: Algorithms, Generalization and Experiments.","Saeed Sharifi-Malvajerdi,Michael J. Kearns,Aaron Roth,"
738,Fixing the train-test resolution discrepancy.,"Hugo Touvron,Andrea Vedaldi,Matthijs Douze,Hervé Jégou,"
739,Modeling Dynamic Functional Connectivity with Latent Factor Gaussian Processes.,"Lingge Li,Dustin S. Pluta,Babak Shahbaba,Norbert Fortin,Hernando Ombao,Pierre Baldi,"
740,Manipulating a Learning Defender and Ways to Counteract.,"Jiarui Gan,Qingyu Guo,Long Tran-Thanh,Bo An,Michael J. Wooldridge,"
741,Learning-In-The-Loop Optimization: End-To-End Control And Co-Design Of Soft Robots Through Learned Deep Latent Representations.,"Andrew Spielberg,Allan Zhao,Yuanming Hu,Tao Du,Wojciech Matusik,Daniela Rus,"
742,Learning to Infer Implicit Surfaces without 3D Supervision.,"Shichen Liu,Shunsuke Saito,Weikai Chen,Hao Li,"
743,Fast and Accurate Least-Mean-Squares Solvers.,"Alaa Maalouf,Ibrahim Jubran,Dan Feldman,"
744,Certifiable Robustness to Graph Perturbations.,"Aleksandar Bojchevski,Stephan Günnemann,"
745,Fast Convergence of Belief Propagation to Global Optima: Beyond Correlation Decay.,"Frederic Koehler,"
746,Paradoxes in Fair Machine Learning.,"Paul Gölz,Anson Kahng,Ariel D. Procaccia,"
747,Provably Global Convergence of Actor-Critic: A Case for Linear Quadratic Regulator with Ergodic Cost.,"Zhuoran Yang,Yongxin Chen,Mingyi Hong,Zhaoran Wang,"
748,The spiked matrix model with generative priors.,"Benjamin Aubin,Bruno Loureiro,Antoine Maillard,Florent Krzakala,Lenka Zdeborová,"
749,Gradient Dynamics of Shallow Univariate ReLU Networks.,"Francis Williams,Matthew Trager,Daniele Panozzo,Cláudio T. Silva,Denis Zorin,Joan Bruna,"
750,Robust and Communication-Efficient Collaborative Learning.,"Amirhossein Reisizadeh,Hossein Taheri,Aryan Mokhtari,Hamed Hassani,Ramtin Pedarsani,"
751,Multiclass Learning from Contradictions.,"Sauptik Dhar,Vladimir Cherkassky,Mohak Shah,"
752,Learning from Trajectories via Subgoal Discovery.,"Sujoy Paul,Jeroen van Baar,Amit K. Roy-Chowdhury,"
753,Distributed Low-rank Matrix Factorization With Exact Consensus.,"Zhihui Zhu,Qiuwei Li,Xinshuo Yang,Gongguo Tang,Michael B. Wakin,"
754,Online Normalization for Training Neural Networks.,"Vitaliy Chiley,Ilya Sharapov,Atli Kosson,Urs Köster,Ryan Reece,Sofia Samaniego de la Fuente,Vishal Subbiah,Michael James,"
755,The Synthesis of XNOR Recurrent Neural Networks with Stochastic Logic.,"Arash Ardakani,Zhengyun Ji,Amir Ardakani,Warren J. Gross,"
756,An adaptive Mirror-Prox method for variational inequalities with singular operators.,"Kimon Antonakopoulos,Elena Veronica Belmega,Panayotis Mertikopoulos,"
757,"N-Gram Graph: Simple Unsupervised Representation for Graphs, with Applications to Molecules.","Shengchao Liu,Mehmet Furkan Demirel,Yingyu Liang,"
758,Characterizing the Exact Behaviors of Temporal Difference Learning Algorithms Using Markov Jump Linear System Theory.,"Bin Hu,Usman Ahmed Syed,"
759,Facility Location Problem in Differential Privacy Model Revisited.,"Yunus Esencayi,Marco Gaboardi,Shi Li,Di Wang,"
760,Energy-Inspired Models: Learning with Sampler-Induced Distributions.,"Dieterich Lawson,George Tucker,Bo Dai,Rajesh Ranganath,"
761,Finite-time Analysis of Approximate Policy Iteration for the Linear Quadratic Regulator.,"Karl Krauth,Stephen Tu,Benjamin Recht,"
762,A Universally Optimal Multistage Accelerated Stochastic Gradient Method.,"Necdet Serhat Aybat,Alireza Fallah,Mert Gürbüzbalaban,Asuman E. Ozdaglar,"
763,From deep learning to mechanistic understanding in neuroscience: the structure of retinal prediction.,"Hidenori Tanaka,Aran Nayebi,Niru Maheswaranathan,Lane McIntosh,Stephen Baccus,Surya Ganguli,"
764,Large Memory Layers with Product Keys.,"Guillaume Lample,Alexandre Sablayrolles,Marc'Aurelio Ranzato,Ludovic Denoyer,Hervé Jégou,"
765,Learning Deterministic Weighted Automata with Queries and Counterexamples.,"Gail Weiss,Yoav Goldberg,Eran Yahav,"
766,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent.,"Jaehoon Lee,Lechao Xiao,Samuel S. Schoenholz,Yasaman Bahri,Roman Novak,Jascha Sohl-Dickstein,Jeffrey Pennington,"
767,Time/Accuracy Tradeoffs for Learning a ReLU with respect to Gaussian Marginals.,"Surbhi Goel,Sushrut Karmalkar,Adam R. Klivans,"
768,Visualizing and Measuring the Geometry of BERT.,"Emily Reif,Ann Yuan,Martin Wattenberg,Fernanda B. Viégas,Andy Coenen,Adam Pearce,Been Kim,"
769,Self-Critical Reasoning for Robust Visual Question Answering.,"Jialin Wu,Raymond J. Mooney,"
770,Learning to Screen.,"Alon Cohen,Avinatan Hassidim,Haim Kaplan,Yishay Mansour,Shay Moran,"
771,A Communication Efficient Stochastic Multi-Block Alternating Direction Method of Multipliers.,"Hao Yu,"
772,A Little Is Enough: Circumventing Defenses For Distributed Learning.,"Gilad Baruch,Moran Baruch,Yoav Goldberg,"
773,Error Correcting Output Codes Improve Probability Estimation and Adversarial Robustness of Deep Neural Networks.,"Gunjan Verma,Ananthram Swami,"
774,A Robust Non-Clairvoyant Dynamic Mechanism for Contextual Auctions.,"Yuan Deng,Sébastien Lahaie,Vahab S. Mirrokni,"
775,Finite-Sample Analysis for SARSA with Linear Function Approximation.,"Shaofeng Zou,Tengyu Xu,Yingbin Liang,"
776,Who is Afraid of Big Bad Minima? Analysis of gradient-flow in spiked matrix-tensor models.,"Stefano Sarao Mannelli,Giulio Biroli,Chiara Cammarota,Florent Krzakala,Lenka Zdeborová,"
777,Graph Structured Prediction Energy Networks.,"Colin Graber,Alexander G. Schwing,"
778,Private Learning Implies Online Learning: An Efficient Reduction.,"Alon Gonen,Elad Hazan,Shay Moran,"
779,Graph Agreement Models for Semi-Supervised Learning.,"Otilia Stretcu,Krishnamurthy Viswanathan,Dana Movshovitz-Attias,Emmanouil A. Platanios,Sujith Ravi,Andrew Tomkins,"
780,Latent distance estimation for random geometric graphs.,"Ernesto Araya Valdivia,Yohann de Castro,"
781,Seeing the Wind: Visual Wind Speed Prediction with a Coupled Convolutional and Recurrent Neural Network.,"Jennifer L. Cardona,Michael F. Howland,John O. Dabiri,"
782,The Functional Neural Process.,"Christos Louizos,Xiahan Shi,Klamer Schutte,Max Welling,"
783,Recurrent Registration Neural Networks for Deformable Image Registration.,"Robin Sandkühler,Simon Andermatt,Grzegorz Bauman,Sylvia Nyilas,Christoph Jud,Philippe C. Cattin,"
784,Unsupervised State Representation Learning in Atari.,"Ankesh Anand,Evan Racah,Sherjil Ozair,Yoshua Bengio,Marc-Alexandre Côté,R. Devon Hjelm,"
785,Unlocking Fairness: a Trade-off Revisited.,"Michael L. Wick,Swetasudha Panda,Jean-Baptiste Tristan,"
786,Fisher Efficient Inference of Intractable Models.,"Song Liu,Takafumi Kanamori,Wittawat Jitkrittum,Yu Chen,"
787,Thompson Sampling and Approximate Inference.,"My Phan,Yasin Abbasi-Yadkori,Justin Domke,"
788,PRNet: Self-Supervised Learning for Partial-to-Partial Registration.,"Yue Wang,Justin M. Solomon,"
789,Surrogate Objectives for Batch Policy Optimization in One-step Decision Making.,"Minmin Chen,Ramki Gummadi,Chris Harris,Dale Schuurmans,"
790,Modelling heterogeneous distributions with an Uncountable Mixture of Asymmetric Laplacians.,"Axel Brando,José A. Rodríguez-Serrano,Jordi Vitrià,Alberto Rubio,"
791,Learning Macroscopic Brain Connectomes via Group-Sparse Factorization.,"Farzane Aminmansour,Andrew Patterson,Lei Le,Yisu Peng,Daniel Mitchell,Franco Pestilli,Cesar F. Caiafa,Russell Greiner,Martha White,"
792,Approximating the Permanent by Sampling from Adaptive Partitions.,"Jonathan Kuck,Tri Dao,Hamid Rezatofighi,Ashish Sabharwal,Stefano Ermon,"
793,Retrosynthesis Prediction with Conditional Graph Logic Network.,"Hanjun Dai,Chengtao Li,Connor W. Coley,Bo Dai,Le Song,"
794,"Procrastinating with Confidence: Near-Optimal, Anytime, Adaptive Algorithm Configuration.","Robert Kleinberg,Kevin Leyton-Brown,Brendan Lucier,Devon R. Graham,"
795,Online Learning via the Differential Privacy Lens.,"Jacob D. Abernethy,Young Hun Jung,Chansoo Lee,Audra McMillan,Ambuj Tewari,"
796,PerspectiveNet: 3D Object Detection from a Single RGB Image via Perspective Points.,"Siyuan Huang,Yixin Chen,Tao Yuan,Siyuan Qi,Yixin Zhu,Song-Chun Zhu,"
797,Parameter elimination in particle Gibbs sampling.,"Anna Wigren,Riccardo Sven Risuleo,Lawrence Murray,Fredrik Lindsten,"
798,This Looks Like That: Deep Learning for Interpretable Image Recognition.,"Chaofan Chen,Oscar Li,Daniel Tao,Alina Barnett,Cynthia Rudin,Jonathan Su,"
799,Adaptively Aligned Image Captioning via Adaptive Attention Time.,"Lun Huang,Wenmin Wang,Yaxian Xia,Jie Chen,"
800,Accurate Uncertainty Estimation and Decomposition in Ensemble Learning.,"Jeremiah Z. Liu,John W. Paisley,Marianthi-Anna Kioumourtzoglou,Brent A. Coull,"
801,Learning Bayesian Networks with Low Rank Conditional Probability Tables.,"Adarsh Barik,Jean Honorio,"
802,Equal Opportunity in Online Classification with Partial Feedback.,"Yahav Bechavod,Katrina Ligett,Aaron Roth,Bo Waggoner,Steven Z. Wu,"
803,Modeling Expectation Violation in Intuitive Physics with Coarse Probabilistic Object Representations.,"Kevin Smith,Lingjie Mei,Shunyu Yao,Jiajun Wu,Elizabeth S. Spelke,Josh Tenenbaum,Tomer Ullman,"
804,Neural Multisensory Scene Inference.,"Jae Hyun Lim,Pedro O. Pinheiro,Negar Rostamzadeh,Chris Pal,Sungjin Ahn,"
805,Regret Bounds for Thompson Sampling in Episodic Restless Bandit Problems.,"Young Hun Jung,Ambuj Tewari,"
806,"What Can ResNet Learn Efficiently, Going Beyond Kernels?","Zeyuan Allen-Zhu,Yuanzhi Li,"
807,Better Transfer Learning with Inferred Successor Maps.,"Tamas Madarasz,Tim E. J. Behrens,"
808,Unsupervised Co-Learning on G-Manifolds Across Irreducible Representations.,"Yifeng Fan,Tingran Gao,Zhizhen Zhao,"
809,Defending Against Neural Fake News.,"Rowan Zellers,Ari Holtzman,Hannah Rashkin,Yonatan Bisk,Ali Farhadi,Franziska Roesner,Yejin Choi,"
810,Sample Adaptive MCMC.,"Michael Zhu,"
811,A Stochastic Composite Gradient Method with Incremental Variance Reduction.,"Junyu Zhang,Lin Xiao,"
812,Nonparametric Density Estimation & Convergence Rates for GANs under Besov IPM Losses.,"Ananya Uppal,Shashank Singh,Barnabás Póczos,"
813,STAR-Caps: Capsule Networks with Straight-Through Attentive Routing.,"Karim Ahmed,Lorenzo Torresani,"
814,Limitations of Lazy Training of Two-layers Neural Network.,"Behrooz Ghorbani,Song Mei,Theodor Misiakiewicz,Andrea Montanari,"
815,Reconciling meta-learning and continual learning with online mixtures of tasks.,"Ghassen Jerfel,Erin Grant,Tom Griffiths,Katherine A. Heller,"
816,Distributionally Robust Optimization and Generalization in Kernel Methods.,"Matthew Staib,Stefanie Jegelka,"
817,A General Theory of Equivariant CNNs on Homogeneous Spaces.,"Taco S. Cohen,Mario Geiger,Maurice Weiler,"
818,Trivializations for Gradient-Based Optimization on Manifolds.,"Mario Lezcano Casado,"
819,"Write, Execute, Assess: Program Synthesis with a REPL.","Kevin Ellis,Maxwell I. Nye,Yewen Pu,Felix Sosa,Josh Tenenbaum,Armando Solar-Lezama,"
820,A Meta-Analysis of Overfitting in Machine Learning.,"Rebecca Roelofs,Vaishaal Shankar,Benjamin Recht,Sara Fridovich-Keil,Moritz Hardt,John Miller,Ludwig Schmidt,"
821,(Nearly) Efficient Algorithms for the Graph Matching Problem on Correlated Random Graphs.,"Boaz Barak,Chi-Ning Chou,Zhixian Lei,Tselil Schramm,Yueqi Sheng,"
822,Preference-Based Batch and Sequential Teaching: Towards a Unified View of Models.,"Farnam Mansouri,Yuxin Chen,Ara Vartanian,Xiaojin (Jerry) Zhu,Adish Singla,"
823,Online Continuous Submodular Maximization: From Full-Information to Bandit Feedback.,"Mingrui Zhang,Lin Chen,Hamed Hassani,Amin Karbasi,"
824,Sampling Networks and Aggregate Simulation for Online POMDP Planning.,"Hao Cui,Roni Khardon,"
825,Correlation in Extensive-Form Games: Saddle-Point Formulation and Benchmarks.,"Gabriele Farina,Chun Kai Ling,Fei Fang,Tuomas Sandholm,"
826,GNNExplainer: Generating Explanations for Graph Neural Networks.,"Zhitao Ying,Dylan Bourgeois,Jiaxuan You,Marinka Zitnik,Jure Leskovec,"
827,Linear Stochastic Bandits Under Safety Constraints.,"Sanae Amani,Mahnoosh Alizadeh,Christos Thrampoulidis,"
828,A coupled autoencoder approach for multi-modal analysis of cell types.,"Rohan Gala,Nathan Gouwens,Zizhen Yao,Agata Budzillo,Osnat Penn,Bosiljka Tasic,Gabe Murphy,Hongkui Zeng,Uygar Sümbül,"
829,Towards Automatic Concept-based Explanations.,"Amirata Ghorbani,James Wexler,James Y. Zou,Been Kim,"
830,Deep Generative Video Compression.,"Salvator Lombardo,Jun Han,Christopher Schroers,Stephan Mandt,"
831,Budgeted Reinforcement Learning in Continuous State Space.,"Nicolas Carrara,Edouard Leurent,Romain Laroche,Tanguy Urvoy,Odalric-Ambrym Maillard,Olivier Pietquin,"
832,Discovery of Useful Questions as Auxiliary Tasks.,"Vivek Veeriah,Matteo Hessel,Zhongwen Xu,Janarthanan Rajendran,Richard L. Lewis,Junhyuk Oh,Hado van Hasselt,David Silver,Satinder Singh,"
833,Sinkhorn Barycenters with Free Support via Frank-Wolfe Algorithm.,"Giulia Luise,Saverio Salzo,Massimiliano Pontil,Carlo Ciliberto,"
834,Finding the Needle in the Haystack with Convolutions: on the benefits of architectural bias.,"Stéphane d'Ascoli,Levent Sagun,Giulio Biroli,Joan Bruna,"
835,Correlation clustering with local objectives.,"Sanchit Kalhan,Konstantin Makarychev,Timothy Zhou,"
836,Multiclass Performance Metric Elicitation.,"Gaurush Hiranandani,Shant Boodaghians,Ruta Mehta,Oluwasanmi Koyejo,"
837,Algorithmic Analysis and Statistical Estimation of SLOPE via Approximate Message Passing.,"Zhiqi Bu,Jason Klusowski,Cynthia Rush,Weijie Su,"
838,Explicit Explore-Exploit Algorithms in Continuous State Spaces.,"Mikael Henaff,"
839,ADDIS: an adaptive discarding algorithm for online FDR control with conservative nulls.,"Jinjin Tian,Aaditya Ramdas,"
840,Slice-based Learning: A Programming Model for Residual Learning in Critical Data Slices.,"Vincent S. Chen,Sen Wu,Alexander J. Ratner,Jen Weng,Christopher Ré,"
841,Don't Blame the ELBO! A Linear VAE Perspective on Posterior Collapse.,"James Lucas,George Tucker,Roger B. Grosse,Mohammad Norouzi,"
842,Language as an Abstraction for Hierarchical Deep Reinforcement Learning.,"Yiding Jiang,Shixiang Gu,Kevin Murphy,Chelsea Finn,"
843,Efficient online learning with kernels for adversarial large scale problems.,"Rémi Jézéquel,Pierre Gaillard,Alessandro Rudi,"
844,A Linearly Convergent Method for Non-Smooth Non-Convex Optimization on the Grassmannian with Applications to Robust Subspace and Dictionary Learning.,"Zhihui Zhu,Tianyu Ding,Daniel P. Robinson,Manolis C. Tsakiris,René Vidal,"
845,ObjectNet: A large-scale bias-controlled dataset for pushing the limits of object recognition models.,"Andrei Barbu,David Mayo,Julian Alverio,William Luo,Christopher Wang,Dan Gutfreund,Josh Tenenbaum,Boris Katz,"
846,Certified Adversarial Robustness with Additive Noise.,"Bai Li,Changyou Chen,Wenlin Wang,Lawrence Carin,"
847,Tight Dimensionality Reduction for Sketching Low Degree Polynomial Kernels.,"Michela Meister,Tamás Sarlós,David P. Woodruff,"
848,Non-Cooperative Inverse Reinforcement Learning.,"Xiangyuan Zhang,Kaiqing Zhang,Erik Miehling,Tamer Basar,"
849,DINGO: Distributed Newton-Type Method for Gradient-Norm Optimization.,"Rixon Crane,Fred Roosta,"
850,Sobolev Independence Criterion.,"Youssef Mroueh,Tom Sercu,Mattia Rigotti,Inkit Padhi,Cícero Nogueira dos Santos,"
851,Maximum Entropy Monte-Carlo Planning.,"Chenjun Xiao,Ruitong Huang,Jincheng Mei,Dale Schuurmans,Martin Müller,"
852,Learning from brains how to regularize machines.,"Zhe Li,Wieland Brendel,Edgar Y. Walker,Erick Cobos,Taliah Muhammad,Jacob Reimer,Matthias Bethge,Fabian H. Sinz,Zachary Pitkow,Andreas S. Tolias,"
853,Using Statistics to Automate Stochastic Optimization.,"Hunter Lang,Lin Xiao,Pengchuan Zhang,"
854,Zero-shot Knowledge Transfer via Adversarial Belief Matching.,"Paul Micaelli,Amos J. Storkey,"
855,Differentiable Convex Optimization Layers.,"Akshay Agrawal,Brandon Amos,Shane T. Barratt,Stephen P. Boyd,Steven Diamond,J. Zico Kolter,"
856,Random Tessellation Forests.,"Shufei Ge,Shijia Wang,Yee Whye Teh,Liangliang Wang,Lloyd T. Elliott,"
857,Learning Nearest Neighbor Graphs from Noisy Distance Samples.,"Blake Mason,Ardhendu Tripathy,Robert D. Nowak,"
858,"Lookahead Optimizer: k steps forward, 1 step back.","Michael R. Zhang,James Lucas,Jimmy Ba,Geoffrey E. Hinton,"
859,Learning to Predict 3D Objects with an Interpolation-based Differentiable Renderer.,"Wenzheng Chen,Huan Ling,Jun Gao,Edward J. Smith,Jaakko Lehtinen,Alec Jacobson,Sanja Fidler,"
860,Covariate-Powered Empirical Bayes Estimation.,"Nikolaos Ignatiadis,Stefan Wager,"
861,Understanding the Role of Momentum in Stochastic Gradient Methods.,"Igor Gitman,Hunter Lang,Pengchuan Zhang,Lin Xiao,"
862,A neurally plausible model for online recognition and postdiction in a dynamical environment.,"Li Kevin Wenliang,Maneesh Sahani,"
863,Guided Meta-Policy Search.,"Russell Mendonca,Abhishek Gupta,Rosen Kralev,Pieter Abbeel,Sergey Levine,Chelsea Finn,"
864,Towards Optimal Off-Policy Evaluation for Reinforcement Learning with Marginalized Importance Sampling.,"Tengyang Xie,Yifei Ma,Yu-Xiang Wang,"
865,Contextual Bandits with Cross-Learning.,"Santiago R. Balseiro,Negin Golrezaei,Mohammad Mahdian,Vahab S. Mirrokni,Jon Schneider,"
866,Evaluating Protein Transfer Learning with TAPE.,"Roshan Rao,Nicholas Bhattacharya,Neil Thomas,Yan Duan,Peter Chen,John F. Canny,Pieter Abbeel,Yun S. Song,"
867,A Bayesian Theory of Conformity in Collective Decision Making.,"Koosha Khalvati,Saghar Mirbagheri,Seongmin A. Park,Jean-Claude Dreher,Rajesh P. Rao,"
868,Regularization Matters: Generalization and Optimization of Neural Nets v.s. their Induced Kernel.,"Colin Wei,Jason D. Lee,Qiang Liu,Tengyu Ma,"
869,Data-dependent Sample Complexity of Deep Neural Networks via Lipschitz Augmentation.,"Colin Wei,Tengyu Ma,"
870,A Benchmark for Interpretability Methods in Deep Neural Networks.,"Sara Hooker,Dumitru Erhan,Pieter-Jan Kindermans,Been Kim,"
871,Memory Efficient Adaptive Optimization.,"Rohan Anil,Vineet Gupta,Tomer Koren,Yoram Singer,"
872,Dynamic Incentive-Aware Learning: Robust Pricing in Contextual Auctions.,"Negin Golrezaei,Adel Javanmard,Vahab S. Mirrokni,"
873,Convergence-Rate-Matching Discretization of Accelerated Optimization Flows Through Opportunistic State-Triggered Control.,"Miguel Vaquero,Jorge Cortés,"
874,A Unified Framework for Data Poisoning Attack to Graph-based Semi-supervised Learning.,"Xuanqing Liu,Si Si,Jerry Zhu,Yang Li,Cho-Jui Hsieh,"
875,Compositional generalization through meta sequence-to-sequence learning.,"Brenden M. Lake,"
876,Bayesian Joint Estimation of Multiple Graphical Models.,"Lingrui Gan,Xinming Yang,Naveen N. Narisetty,Feng Liang,"
877,Practical Two-Step Lookahead Bayesian Optimization.,"Jian Wu,Peter I. Frazier,"
878,Leader Stochastic Gradient Descent for Distributed Training of Deep Learning Models.,"Yunfei Teng,Wenbo Gao,François Chalus,Anna Choromanska,Donald Goldfarb,Adrian Weller,"
879,A Convex Relaxation Barrier to Tight Robustness Verification of Neural Networks.,"Hadi Salman,Greg Yang,Huan Zhang,Cho-Jui Hsieh,Pengchuan Zhang,"
880,Neural Jump Stochastic Differential Equations.,"Junteng Jia,Austin R. Benson,"
881,Learning metrics for persistence-based summaries and applications for graph classification.,"Qi Zhao,Yusu Wang,"
882,On the Value of Target Data in Transfer Learning.,"Steve Hanneke,Samory Kpotufe,"
883,Stochastic Variance Reduced Primal Dual Algorithms for Empirical Composition Optimization.,"Adithya M. Devraj,Jianshu Chen,"
884,On Robustness of Principal Component Regression.,"Anish Agarwal,Devavrat Shah,Dennis Shen,Dogyoon Song,"
885,Meta Learning with Relational Information for Short Sequences.,"Yujia Xie,Haoming Jiang,Feng Liu,Tuo Zhao,Hongyuan Zha,"
886,Residual Flows for Invertible Generative Modeling.,"Tian Qi Chen,Jens Behrmann,David Duvenaud,Jörn-Henrik Jacobsen,"
887,Multi-Agent Common Knowledge Reinforcement Learning.,"Christian Schröder de Witt,Jakob N. Foerster,Gregory Farquhar,Philip H. S. Torr,Wendelin Boehmer,Shimon Whiteson,"
888,Learning to Learn By Self-Critique.,"Antreas Antoniou,Amos J. Storkey,"
889,Wide Feedforward or Recurrent Neural Networks of Any Architecture are Gaussian Processes.,"Greg Yang,"
890,Neural Networks with Cheap Differential Operators.,"Tian Qi Chen,David Duvenaud,"
891,Transductive Zero-Shot Learning with Visual Structure Constraint.,"Ziyu Wan,Dongdong Chen,Yan Li,Xingguang Yan,Junge Zhang,Yizhou Yu,Jing Liao,"
892,Dying Experts: Efficient Algorithms with Optimal Regret Bounds.,"Hamid Shayestehmanesh,Sajjad Azami,Nishant A. Mehta,"
893,Model Similarity Mitigates Test Set Overuse.,"Horia Mania,John Miller,Ludwig Schmidt,Moritz Hardt,Benjamin Recht,"
894,A unified theory for the origin of grid cells through the lens of pattern formation.,"Ben Sorscher,Gabriel Mel,Surya Ganguli,Samuel A. Ocko,"
895,On Sample Complexity Upper and Lower Bounds for Exact Ranking from Noisy Comparisons.,"Wenbo Ren,Jia Liu,Ness B. Shroff,"
896,Hierarchical Decision Making by Generating and Following Natural Language Instructions.,"Hengyuan Hu,Denis Yarats,Qucheng Gong,Yuandong Tian,Mike Lewis,"
897,SHE: A Fast and Accurate Deep Neural Network for Encrypted Data.,"Qian Lou,Lei Jiang,"
898,Locality-Sensitive Hashing for f-Divergences: Mutual Information Loss and Beyond.,"Lin Chen,Hossein Esfandiari,Gang Fu,Vahab S. Mirrokni,"
899,A Game Theoretic Approach to Class-wise Selective Rationalization.,"Shiyu Chang,Yang Zhang,Mo Yu,Tommi S. Jaakkola,"
900,Efficiently avoiding saddle points with zero order methods: No gradients required.,"Emmanouil-Vasileios Vlatakis-Gkaragkounis,Lampros Flokas,Georgios Piliouras,"
901,Metamers of neural networks reveal divergence from human perceptual systems.,"Jenelle Feather,Alex Durango,Ray Gonzalez,Josh McDermott,"
902,Spatial-Aware Feature Aggregation for Image based Cross-View Geo-Localization.,"Yujiao Shi,Liu Liu,Xin Yu,Hongdong Li,"
903,Decentralized sketching of low rank matrices.,"Rakshith Sharma Srinivasa,Kiryung Lee,Marius Junge,Justin Romberg,"
904,Average Case Column Subset Selection for Entrywise 𝓁1-Norm Loss.,"Zhao Song,David P. Woodruff,Peilin Zhong,"
905,Efficient Forward Architecture Search.,"Hanzhang Hu,John Langford,Rich Caruana,Saurajit Mukherjee,Eric Horvitz,Debadeepta Dey,"
906,Unsupervised Meta-Learning for Few-Shot Image Classification.,"Siavash Khodadadeh,Ladislau Bölöni,Mubarak Shah,"
907,Learning Mixtures of Plackett-Luce Models from Structured Partial Orders.,"Zhibing Zhao,Lirong Xia,"
908,Certainty Equivalence is Efficient for Linear Quadratic Control.,"Horia Mania,Stephen Tu,Benjamin Recht,"
909,Scalable Bayesian inference of dendritic voltage via spatiotemporal recurrent state space models.,"Ruoxi Sun,Scott W. Linderman,Ian Kinsella,Liam Paninski,"
910,Logarithmic Regret for Online Control.,"Naman Agarwal,Elad Hazan,Karan Singh,"
911,Elliptical Perturbations for Differential Privacy.,"Matthew Reimherr,Jordan Awan,"
912,Devign: Effective Vulnerability Identification by Learning Comprehensive Program Semantics via Graph Neural Networks.,"Yaqin Zhou,Shangqing Liu,Jing Kai Siow,Xiaoning Du,Yang Liu,"
913,KNG: The K-Norm Gradient Mechanism.,"Matthew Reimherr,Jordan Awan,"
914,CXPlain: Causal Explanations for Model Interpretation under Uncertainty.,"Patrick Schwab,Walter Karlen,"
915,Regularized Anderson Acceleration for Off-Policy Deep Reinforcement Learning.,"Wenjie Shi,Shiji Song,Hui Wu,Ya-Chu Hsu,Cheng Wu,Gao Huang,"
916,STREETS: A Novel Camera Network Dataset for Traffic Flow.,"Corey Snyder,Minh Do,"
917,Sequential Neural Processes.,"Gautam Singh,Jaesik Yoon,Youngsung Son,Sungjin Ahn,"
918,Policy Continuation with Hindsight Inverse Dynamics.,"Hao Sun,Zhizhong Li,Xiaotong Liu,Bolei Zhou,Dahua Lin,"
919,Learning to Self-Train for Semi-Supervised Few-Shot Classification.,"Xinzhe Li,Qianru Sun,Yaoyao Liu,Qin Zhou,Shibao Zheng,Tat-Seng Chua,Bernt Schiele,"
920,Temporal FiLM: Capturing Long-Range Sequence Dependencies with Feature-Wise Modulations.,"Sawyer Birnbaum,Volodymyr Kuleshov,S. Zayd Enam,Pang Wei Koh,Stefano Ermon,"
921,From Complexity to Simplicity: Adaptive ES-Active Subspaces for Blackbox Optimization.,"Krzysztof Choromanski,Aldo Pacchiano,Jack Parker-Holder,Yunhao Tang,Vikas Sindhwani,"
922,On the Expressive Power of Deep Polynomial Neural Networks.,"Joe Kileel,Matthew Trager,Joan Bruna,"
923,DETOX: A Redundancy-based Framework for Faster and More Robust Gradient Aggregation.,"Shashank Rajput,Hongyi Wang,Zachary B. Charles,Dimitris S. Papailiopoulos,"
924,Can SGD Learn Recurrent Neural Networks with Provable Generalization?,"Zeyuan Allen-Zhu,Yuanzhi Li,"
925,Limits of Private Learning with Access to Public Data.,"Raef Bassily,Shay Moran,Noga Alon,"
926,Discrete Object Generation with Reversible Inductive Construction.,"Ari Seff,Wenda Zhou,Farhan Damani,Abigail Doyle,Ryan P. Adams,"
