,0
316,"Jinshan Pan,Sifei Liu,Deqing Sun,Jiawei Zhang,Yang Liu,Jimmy Ren,Zechao Li,Jinhui Tang,Huchuan Lu,Yu-Wing Tai,Ming-Hsuan Yang,"
317,"Wenda Zhao,Fan Zhao,Dong Wang,Huchuan Lu,"
318,"Nian Liu,Junwei Han,Ming-Hsuan Yang,"
319,"Ehud Barnea,Ohad Ben-Shahar,"
320,"Sebastian Palacio,Joachim Folz,Jörn Hees,Federico Raue,Damian Borth,Andreas Dengel,"
321,"Assaf Shocher,Nadav Cohen,Michal Irani,"
322,"Tiantian Wang,Lihe Zhang,Shuo Wang,Huchuan Lu,Gang Yang,Xiang Ruan,Ali Borji,"
323,"Agata Mosinska,Pablo Márquez-Neila,Mateusz Koziński,Pascal Fua,"
324,"Jean-Philippe Bauchet,Florent Lafarge,"
325,"Jingwen Chen,Jiawei Chen,Hongyang Chao,Ming Yang,"
326,"Noam Yair,Tomer Michaeli,"
327,"Mengran Gou,Fei Xiong,Octavia Camps,Mario Sznaier,"
328,"Calden Wloka,Iuliia Kotseruba,John K. Tsotsos,"
329,"He Zhang,Vishal M. Patel,"
330,"Stamatios Lefkimmiatis,"
331,"Mu Li,Wangmeng Zuo,Shuhang Gu,Debin Zhao,David Zhang,"
332,"Younghyun Jo,Seoung Wug Oh,Jaeyeon Kang,Seon Joo Kim,"
333,"Jiaying Liu,Wenhan Yang,Shuai Yang,Zongming Guo,"
334,"Guanbin Li,Yuan Xie,Tianhao Wei,Keze Wang,Liang Lin,"
335,"Wenqi Ren,Lin Ma,Jiawei Zhang,Jinshan Pan,Xiaochun Cao,Wei Liu,Ming-Hsuan Yang,"
336,"Kai Zhang,Wangmeng Zuo,Lei Zhang,"
337,"Subeesh Vasu,Venkatesh Reddy Maligireddy,A. N. Rajagopalan,"
338,"Peng Lei,Fuxin Li,Sinisa Todorovic,"
339,"Chen Chen,Qifeng Chen,Jia Xu,Vladlen Koltun,"
340,"Ziming Zhang,Yuanwei Wu,Guanghui Wang,"
341,"Felix Juefei-Xu,Vishnu Naresh Boddeti,Marios Savvides,"
342,"Yedid Hoshen,Lior Wolf,"
343,"Lopamudra Mukherjee,Sathya N. Ravi,Jiming Peng,Vikas Singh,"
344,"Yuhua Chen,Wen Li,Christos Sakaridis,Dengxin Dai,Luc Van Gool,"
345,"Matthijs Douze,Arthur Szlam,Bharath Hariharan,Hervé Jégou,"
346,"Feifei Zhang,Tianzhu Zhang,Qirong Mao,Changsheng Xu,"
347,"Jochen Gast,Stefan Roth,"
348,"Mohammad Sabokrou,Mohammad Khalooei,Mahmood Fathy,Ehsan Adeli,"
349,"Naveed Akhtar,Jian Liu,Ajmal Mian,"
350,"Qiyang Hu,Attila Szabó,Tiziano Portenier,Paolo Favaro,Matthias Zwicker,"
351,"Aliaksandr Siarohin,Enver Sangineto,Stéphane Lathuilière,Nicu Sebe,"
352,"Namdar Homayounfar,Wei-Chiu Ma,Shrinidhi Kowshika Lakshmikanth,Raquel Urtasun,"
353,"Soheil Kolouri,Gustavo K. Rohde,Heiko Hoffmann,"
354,"Zhen Zhang,Mianzhi Wang,Yan Huang,Arye Nehorai,"
355,"Jedrzej Kozerawski,Matthew Turk,"
356,"Daiki Ikami,Toshihiko Yamasaki,Kiyoharu Aizawa,"
357,"Youssef A. Mejjati,Darren Cosker,Kwang In Kim,"
358,"Hong-Ming Yang,Xu-Yao Zhang,Fei Yin,Cheng-Lin Liu,"
359,"Ishan Deshpande,Ziyu Zhang,Alexander G. Schwing,"
360,"Tom Véniat,Ludovic Denoyer,"
361,"Krishna Regmi,Ali Borji,"
362,"Tali Dekel,Chuang Gan,Dilip Krishnan,Ce Liu,William T. Freeman,"
363,"Tomoyuki Suzuki,Hirokatsu Kataoka,Yoshimitsu Aoki,Yutaka Satoh,"
364,"Tolga Birdal,Benjamin Busam,Nassir Navab,Slobodan Ilic,Peter Sturm,"
365,"Ying-Cong Chen,Huaijia Lin,Michelle Shu,Ruiyu Li,Xin Tao,Xiaoyong Shen,Yangang Ye,Jiaya Jia,"
366,"Yipin Zhou,Zhaowen Wang,Chen Fang,Trung Bui,Tamara L. Berg,"
