,0
308,"Jiwei Yang,Xu Shen,Jun Xing,Xinmei Tian,Houqiang Li,Bing Deng,Jianqiang Huang,Xian-sheng Hua,"
309,"Chong Peng,Chenglizhao Chen,Zhao Kang,Jianbo Li,Qiang Cheng,"
310,"N. Dinesh Reddy,Minh Vo,Srinivasa G. Narasimhan,"
311,"Yanwei Pang,Tiancai Wang,Rao Muhammad Anwer,Fahad Shahbaz Khan,Ling Shao,"
312,"Ming Liang,Bin Yang,Yun Chen,Rui Hu,Raquel Urtasun,"
313,"Woong-Gi Chang,Tackgeun You,Seonguk Seo,Suha Kwak,Bohyung Han,"
314,"Xin Lu,Buyu Li,Yuxin Yue,Quanquan Li,Junjie Yan,"
315,"Weihe Zhang,Yali Wang,Yu Qiao,"
316,"Janine Thoma,Danda Pani Paudel,Ajad Chhatkuli,Thomas Probst,Luc Van Gool,"
317,"Jiale Cao,Yanwei Pang,Xuelong Li,"
318,"Jingjing Li,Mengmeng Jing,Ke Lu,Zhengming Ding,Lei Zhu,Zi Huang,"
319,"Ehud Barnea,Ohad Ben-Shahar,"
320,"Artem Komarichev,Zichun Zhong,Jing Hua,"
321,"Dominic Cheng,Renjie Liao,Sanja Fidler,Raquel Urtasun,"
322,"Loic Landrieu,Mohamed Boussaha,"
323,"Ke Gong,Yiming Gao,Xiaodan Liang,Xiaohui Shen,Meng Wang,Liang Lin,"
324,"Luca Magri,Andrea Fusiello,"
325,"Yunke Zhang,Lixue Gong,Lubin Fan,Peiran Ren,Qixing Huang,Hujun Bao,Weiwei Xu,"
326,"Xuebin Qin,Zichen Zhang,Chenyang Huang,Chao Gao,Masood Dehghan,Martin Jagersand,"
327,"Di Lin,Dingguo Shen,Siting Shen,Yuanfeng Ji,Dani Lischinski,Daniel Cohen-Or,Hui Huang,"
328,"Zian Wang,David Acuna,Huan Ling,Amlan Kar,Sanja Fidler,"
329,"Tao Sun,Zonglin Di,Pengyu Che,Chun Liu,Yin Wang,"
330,"Junjun He,Zhongying Deng,Lei Zhou,Yali Wang,Yu Qiao,"
331,"Luca Cosmo,Mikhail Panine,Arianna Rampini,Maks Ovsjanikov,Michael M. Bronstein,Emanuele Rodola,"
332,"Tae-Hyun Oh,Tali Dekel,Changil Kim,Inbar Mosseri,William T. Freeman,Michael Rubinstein,Wojciech Matusik,"
333,"Kwang In Kim,Hyung Jin Chang,"
334,"Huda Alamri,Vincent Cartillier,Abhishek Das,Jue Wang,Anoop Cherian,Irfan Essa,Dhruv Batra,Tim K. Marks,Chiori Hori,Peter Anderson,Stefan Lee,Devi Parikh,"
335,"Junxuan Li,Antonio Robles-Kelly,Shaodi You,Yasuyuki Matsushita,"
336,"Koji Koyamatsu,Daichi Hidaka,Takahiro Okabe,Hendrik P. A. Lensch,"
337,"Dizhong Zhu,William A. P. Smith,"
338,"Mayu Otani,Yuta Nakashima,Esa Rahtu,Janne Heikkila,"
339,"Johann Sawatzky,Yaser Souri,Christian Grund,Jurgen Gall,"
340,"Zengyi Qin,Jinglu Wang,Yan Lu,"
341,"Gernot Riegler,Yiyi Liao,Simon Donne,Vladlen Koltun,Andreas Geiger,"
342,"Simon Donne,Andreas Geiger,"
343,"Peiliang Li,Xiaozhi Chen,Shaojie Shen,"
344,"Federico Camposeco,Andrea Cohen,Marc Pollefeys,Torsten Sattler,"
345,"Hongwei Yi,Chen Li,Qiong Cao,Xiaoyong Shen,Sheng Li,Guoping Wang,Yu-Wing Tai,"
346,"Xiaojuan Qi,Zhengzhe Liu,Qifeng Chen,Jiaya Jia,"
347,"Shir Gur,Lior Wolf,"
348,"Jie Li,Yu Liu,Dong Gong,Qinfeng Shi,Xia Yuan,Chunxia Zhao,Ian Reid,"
349,"Helge Rhodin,Victor Constantin,Isinsu Katircioglu,Mathieu Salzmann,Pascal Fua,"
350,"Yinpeng Dong,Hang Su,Baoyuan Wu,Zhifeng Li,Wei Liu,Tong Zhang,Jun Zhu,"
351,"Mahyar Najibi,Bharat Singh,Larry S. Davis,"
352,"Rui Zhao,Wanru Xu,Hui Su,Qiang Ji,"
353,"Yunyang Xiong,Hyunwoo J. Kim,Vikas Singh,"
354,"Dario Pavllo,Christoph Feichtenhofer,David Grangier,Michael Auli,"
355,"Soubhik Sanyal,Timo Bolkart,Haiwen Feng,Michael J. Black,"
356,"Gyeongsik Moon,Ju Yong Chang,Kyoung Mu Lee,"
357,"Bastian Wandt,Bodo Rosenhahn,"
358,"Junting Dong,Wen Jiang,Qixing Huang,Hujun Bao,Xiaowei Zhou,"
359,"Mingyu Ding,An Zhao,Zhiwu Lu,Tao Xiang,Ji-Rong Wen,"
360,"Yaoyao Zhong,Weihong Deng,Mei Wang,Jiani Hu,Jianteng Peng,Xunqiang Tao,Yaohai Huang,"
361,"Jean Kossaifi,Adrian Bulat,Georgios Tzimiropoulos,Maja Pantic,"
362,"Lele Chen,Ross K. Maddox,Zhiyao Duan,Chenliang Xu,"
363,"Radu Tudor Ionescu,Fahad Shahbaz Khan,Mariana-Iuliana Georgescu,Ling Shao,"
364,"Toby Perrett,Dima Damen,"
365,"Hazel Doughty,Walterio Mayol-Cuevas,Dima Damen,"
366,"Chao Li,Qiaoyong Zhong,Di Xie,Shiliang Pu,"
367,"Nieves Crasto,Philippe Weinzaepfel,Karteek Alahari,Cordelia Schmid,"
368,"Sina Mokhtarzadeh Azar,Mina Ghadimi Atigh,Ahmad Nickabadi,Alexandre Alahi,"
369,"Mrigank Rochan,Yang Wang,"
370,"Lei Shi,Yifan Zhang,Jian Cheng,Hanqing Lu,"
371,"An Yan,Yali Wang,Zhifeng Li,Yu Qiao,"
372,"Haoxin Li,Yijun Cai,Wei-Shi Zheng,"
373,"Paul Voigtlaender,Michael Krause,Aljosa Osep,Jonathon Luiten,Berin Balachandar Gnana Sekar,Andreas Geiger,Bastian Leibe,"
374,"Heng Fan,Haibin Ling,"
375,"Aseem Behl,Despoina Paschalidou,Simon Donne,Andreas Geiger,"
376,"Di Hu,Dong Wang,Xuelong Li,Feiping Nie,Qi Wang,"
377,"Zhifei Zhang,Zhaowen Wang,Zhe Lin,Hairong Qi,"
378,"Rui Liu,Yu Liu,Xinyu Gong,Xiaogang Wang,Hongsheng Li,"
379,"Dim P. Papadopoulos,Youssef Tamaazousti,Ferda Ofli,Ingmar Weber,Antonio Torralba,"
380,"Wayne Wu,Kaidi Cao,Cheng Li,Chen Qian,Chen Change Loy,"
381,"Xiaowei Hu,Chi-Wing Fu,Lei Zhu,Pheng-Ann Heng,"
382,"Lizhi Wang,Chen Sun,Ying Fu,Min H. Kim,Hua Huang,"
383,"Donald G. Dansereau,Bernd Girod,Gordon Wetzstein,"
384,"Bo Zhang,Mingming He,Jing Liao,Pedro V. Sander,Lu Yuan,Amine Bermak,Dong Chen,"
385,"Yanlin Qian,Joni-Kristian Kamarainen,Jarno Nikkanen,Jiri Matas,"
386,"Yang Wang,Peng Wang,Zhenheng Yang,Chenxu Luo,Yi Yang,Wei Xu,"
387,"Xiangru Huang,Zhenxiao Liang,Xiaowei Zhou,Yao Xie,Leonidas J. Guibas,Qixing Huang,"
388,"Mihai Dusmanu,Ignacio Rocco,Tomas Pajdla,Marc Pollefeys,Josef Sivic,Akihiko Torii,Torsten Sattler,"
389,"Seungjun Nah,Sanghyun Son,Kyoung Mu Lee,"
390,"Meiguang Jin,Zhe Hu,Paolo Favaro,"
391,"Jae Woong Soh,Gu Yong Park,Junho Jo,Nam Ik Cho,"
392,"Xuelun Shen,Cheng Wang,Xin Li,Zenglei Yu,Jonathan Li,Chenglu Wen,Ming Cheng,Zijian He,"
393,"Yang Yang,Wenye Ma,Yin Zheng,Jian-Feng Cai,Weiyu Xu,"
394,"Runmin Wu,Mengyang Feng,Wenlong Guan,Dong Wang,Huchuan Lu,Errui Ding,"
395,"Yanyun Qu,Yizi Chen,Jingying Huang,Yuan Xie,"
396,"Jari Korhonen,"
397,"Kaixuan Wei,Jiaolong Yang,Ying Fu,David Wipf,Hua Huang,"
398,"Wenbin Wang,Ruiping Wang,Shiguang Shan,Xilin Chen,"
399,"Qi Wang,Junyu Gao,Wei Lin,Yuan Yuan,"
400,"Ev Zisselman,Jeremias Sulam,Michael Elad,"
401,"Rakshith Shetty,Bernt Schiele,Mario Fritz,"
402,"Novi Quadrianto,Viktoriia Sharmanska,Oliver Thomas,"
403,"Nikita Araslanov,Constantin A. Rothkopf,Stefan Roth,"
404,"Edgar Schonfeld,Sayna Ebrahimi,Samarth Sinha,Trevor Darrell,Zeynep Akata,"
405,"Yongqin Xian,Subhabrata Choudhury,Yang He,Bernt Schiele,Zeynep Akata,"
406,"Xinhong Ma,Tianzhu Zhang,Changsheng Xu,"
407,"Lorenzo Porzi,Samuel Rota Bulo,Aleksander Colovic,Peter Kontschieder,"
408,"Huy V. Vo,Francis Bach,Minsu Cho,Kai Han,Yann LeCun,Patrick Perez,Jean Ponce,"
409,"Qi Zhang,Antoni B. Chan,"
410,"Marcella Cornia,Lorenzo Baraldi,Rita Cucchiara,"
411,"Amanpreet Singh,Vivek Natarajan,Meet Shah,Yu Jiang,Xinlei Chen,Dhruv Batra,Devi Parikh,Marcus Rohrbach,"
412,"Junchao Zhang,Yuxin Peng,"
413,"Junyeong Kim,Minuk Ma,Kyungsu Kim,Sungjin Kim,Chang D. Yoo,"
414,"Wenjie Pei,Jiyuan Zhang,Xiangrong Wang,Lei Ke,Xiaoyong Shen,Yu-Wing Tai,"
415,"Peixi Xiong,Huayi Zhan,Xin Wang,Baivab Sinha,Ying Wu,"
416,"Yu Qin,Jiajun Du,Yonghua Zhang,Hongtao Lu,"
417,"Jiaxin Shi,Hanwang Zhang,Juanzi Li,"
418,"Hyeonwoo Noh,Taehoon Kim,Jonghwan Mun,Bohyung Han,"
419,"Yue Zheng,Yali Li,Shengjin Wang,"
420,"Rajeev Yasarla,Vishal M. Patel,"
421,"Bor-Chun Chen,Andrew Kae,"
422,"Yaron Meirovitch,Lu Mi,Hayk Saribekyan,Alexander Matveev,David Rolnick,Nir Shavit,"
423,"Danying Hu,Daniel DeTone,Tomasz Malisiewicz,"
424,"Yan Wang,Wei-Lun Chao,Divyansh Garg,Bharath Hariharan,Mark Campbell,Kilian Q. Weinberger,"
425,"Joey Hong,Benjamin Sapp,James Philbin,"
426,"Marc Niethammer,Roland Kwitt,Francois-Xavier Vialard,"
427,"Qing Li,Shaoyang Chen,Cheng Wang,Xin Li,Chenglu Wen,Ming Cheng,Jonathan Li,"
428,"Rohan Chandra,Uttaran Bhattacharya,Aniket Bera,Dinesh Manocha,"
429,"Jiayan Qiu,Xinchao Wang,Stephen J. Maybank,Dacheng Tao,"
430,"Jianyang Xie,Yitian Zhao,Yonghuai Liu,Pan Su,Yifan Zhao,Jun Cheng,Yalin Zheng,Jiang Liu,"
431,"Feng Zheng,Cheng Deng,Xing Sun,Xinyang Jiang,Xiaowei Guo,Zongqiao Yu,Feiyue Huang,Rongrong Ji,"
