,0
653,"D. Khue Le-Huu,Nikos Paragios,"
654,"Antonio Agudo,Francesc Moreno-Noguer,"
655,"Ronan Sicre,Yannis Avrithis,Ewa Kijak,Frederic Jurie,"
656,"Victor Yurchenko,Victor Lempitsky,"
657,"Alin-Ionut Popa,Mihai Zanfir,Cristian Sminchisescu,"
658,"Joao Carreira,Andrew Zisserman,"
659,"Alan Lukezic,Tomas Vojir,Luka Cehovin Zajc,Jiri Matas,Matej Kristan,"
660,"Gaochang Wu,Mandan Zhao,Liangyong Wang,Qionghai Dai,Tianyou Chai,Yebin Liu,"
661,"Jaeheung Surh,Hae-Gon Jeon,Yunwon Park,Sunghoon Im,Hyowon Ha,In So Kweon,"
662,"Dustin Morley,Hassan Foroosh,"
663,"Zihao Hu,Junxuan Chen,Hongtao Lu,Tongzhen Zhang,"
664,"Quanquan Li,Shengying Jin,Junjie Yan,"
665,"Silvia Zuffi,Angjoo Kanazawa,David W. Jacobs,Michael J. Black,"
666,"Dim P. Papadopoulos,Jasper R. R. Uijlings,Frank Keller,Vittorio Ferrari,"
667,"Hao Zhu,Qi Zhang,Qing Wang,"
668,"Kuan-Lun Tseng,Yen-Liang Lin,Winston Hsu,Chung-Yang Huang,"
669,"Xiaoqiang Yan,Shizhe Hu,Yangdong Ye,"
670,"Gil Shamai,Ron Kimmel,"
671,"Youngjung Kim,Hyungjoo Jung,Dongbo Min,Kwanghoon Sohn,"
672,"Zizhao Zhang,Yuanpu Xie,Fuyong Xing,Mason McGough,Lin Yang,"
673,"Mark Sheinin,Yoav Y. Schechner,Kiriakos N. Kutulakos,"
674,"Joon Son Chung,Andrew Senior,Oriol Vinyals,Andrew Zisserman,"
675,"Eldar Insafutdinov,Mykhaylo Andriluka,Leonid Pishchulin,Siyu Tang,Evgeny Levinkov,Bjoern Andres,Bernt Schiele,"
676,"Biagio Brattoli,Uta Buchler,Anna-Sophia Wahl,Martin E. Schwab,Bjorn Ommer,"
677,"Yu-Chuan Su,Kristen Grauman,"
678,"Unnat Jain,Ziyu Zhang,Alexander G. Schwing,"
679,"Zhenyang Li,Ran Tao,Efstratios Gavves,Cees G. M. Snoek,Arnold W.M. Smeulders,"
680,"Yingwei Pan,Ting Yao,Houqiang Li,Tao Mei,"
681,"Ajjen Joshi,Soumya Ghosh,Margrit Betke,Stan Sclaroff,Hanspeter Pfister,"
682,"Chaochao Lu,Michael Hirsch,Bernhard Scholkopf,"
683,"Dong Huang,Longfei Han,Fernando De la Torre,"
684,"David Bau,Bolei Zhou,Aditya Khosla,Aude Oliva,Antonio Torralba,"
685,"Saumya Jetley,Michael Sapienza,Stuart Golodetz,Philip H. S. Torr,"
686,"Seungryong Kim,Dongbo Min,Bumsub Ham,Sangryul Jeon,Stephen Lin,Kwanghoon Sohn,"
687,"Manuel Haussmann,Fred A. Hamprecht,Melih Kandemir,"
688,"Ting Yao,Yingwei Pan,Yehao Li,Tao Mei,"
689,"Albert Gordo,Diane Larlus,"
690,"Fabio Maninchedda,Martin R. Oswald,Marc Pollefeys,"
691,"Zhiming Luo,Akshaya Mishra,Andrew Achkar,Justin Eichel,Shaozi Li,Pierre-Marc Jodoin,"
692,"Thanh-Toan Do,Dang-Khoa Le Tan,Trung T. Pham,Ngai-Man Cheung,"
693,"Jose Lezama,Qiang Qiu,Guillermo Sapiro,"
694,"Martin Danelljan,Goutam Bhat,Fahad Shahbaz Khan,Michael Felsberg,"
695,"Yevhen Kuznietsov,Jorg Stuckler,Bastian Leibe,"
696,"Mengye Ren,Richard S. Zemel,"
697,"Tsung-Wei Ke,Michael Maire,Stella X. Yu,"
698,"Arthur Daniel Costea,Robert Varga,Sergiu Nedevschi,"
699,"Eric Brachmann,Alexander Krull,Sebastian Nowozin,Jamie Shotton,Frank Michel,Stefan Gumhold,Carsten Rother,"
700,"Luis G. Sanchez Giraldo,Erion Hasanbelliu,Murali Rao,Jose C. Principe,"
701,"Alexander Krull,Eric Brachmann,Sebastian Nowozin,Frank Michel,Jamie Shotton,Carsten Rother,"
702,"Youssef Tamaazousti,Herve Le Borgne,Celine Hudelot,"
703,"Chao Yang,Xin Lu,Zhe Lin,Eli Shechtman,Oliver Wang,Hao Li,"
704,"Wenjie Pei,Tadas Baltrusaitis,David M.J. Tax,Louis-Philippe Morency,"
705,"Aviad Levis,Yoav Y. Schechner,Anthony B. Davis,"
706,"Rang M. H. Nguyen,Michael S. Brown,"
707,"Zhaofan Qiu,Ting Yao,Tao Mei,"
708,"Fangting Xia,Peng Wang,Xianjie Chen,Alan L. Yuille,"
709,"Jose Dolz,Ismail Ben Ayed,Christian Desrosiers,"
710,"Thomas Nestmeyer,Peter V. Gehler,"
711,"Riza Alp Guler,George Trigeorgis,Epameinondas Antonakos,Patrick Snape,Stefanos Zafeiriou,Iasonas Kokkinos,"
712,"Concetto Spampinato,Simone Palazzo,Isaak Kavasidis,Daniela Giordano,Nasim Souly,Mubarak Shah,"
713,"Xu Zhang,Felix X. Yu,Svebor Karaman,Shih-Fu Chang,"
714,"Konstantinos Papoutsakis,Costas Panagiotakis,Antonis A. Argyros,"
715,"Aditya Deshpande,Jiajun Lu,Mao-Chuang Yeh,Min Jin Chong,David Forsyth,"
716,"Sujoy Paul,Jawadul H. Bappy,Amit K. Roy-Chowdhury,"
717,"Ronald Clark,Sen Wang,Andrew Markham,Niki Trigoni,Hongkai Wen,"
718,"Sam Gross,Marc'Aurelio Ranzato,Arthur Szlam,"
719,"Gustav Larsson,Michael Maire,Gregory Shakhnarovich,"
720,"Tegan Maharaj,Nicolas Ballas,Anna Rohrbach,Aaron Courville,Christopher Pal,"
721,"Maheen Rashid,Xiuye Gu,Yong Jae Lee,"
722,"Yash Goyal,Tejas Khot,Douglas Summers-Stay,Dhruv Batra,Devi Parikh,"
723,"Nikolai Ufer,Bjorn Ommer,"
724,"Dmitry Ulyanov,Andrea Vedaldi,Victor Lempitsky,"
725,"Mustafa Devrim Kaba,Mustafa Gokhan Uzunbas,Ser Nam Lim,"
726,"Mahdi M. Kalayeh,Boqing Gong,Mubarak Shah,"
727,"Samuel Schulter,Paul Vernaza,Wongun Choi,Manmohan Chandraker,"
728,"Qing Sun,Stefan Lee,Dhruv Batra,"
729,"Chao Liu,Srinivasa G. Narasimhan,Artur W. Dubrawski,"
730,"David Lopez-Paz,Robert Nishihara,Soumith Chintala,Bernhard Scholkopf,Leon Bottou,"
731,"Georgios Pavlakos,Xiaowei Zhou,Konstantinos G. Derpanis,Kostas Daniilidis,"
732,"Balazs Kovacs,Sean Bell,Noah Snavely,Kavita Bala,"
733,"Steven J. Rennie,Etienne Marcheret,Youssef Mroueh,Jerret Ross,Vaibhava Goel,"
734,"Georgios Pavlakos,Xiaowei Zhou,Konstantinos G. Derpanis,Kostas Daniilidis,"
735,"Ching-Hang Chen,Deva Ramanan,"
736,"Aaron Nech,Ira Kemelmacher-Shlizerman,"
737,"Rameswar Panda,Amran Bhuiyan,Vittorio Murino,Amit K. Roy-Chowdhury,"
738,"Paul Upchurch,Jacob Gardner,Geoff Pleiss,Robert Pless,Noah Snavely,Kavita Bala,Kilian Weinberger,"
739,"Arsalan Mousavian,Dragomir Anguelov,John Flynn,Jana Kosecka,"
740,"Rameswar Panda,Amit K. Roy-Chowdhury,"
741,"Jianwen Xie,Song-Chun Zhu,Ying Nian Wu,"
742,"Ruotian Luo,Gregory Shakhnarovich,"
743,"Shay Deutsch,Soheil Kolouri,Kyungnam Kim,Yuri Owechko,Stefano Soatto,"
744,"Hessam Bagherinezhad,Mohammad Rastegari,Ali Farhadi,"
745,"Miguel A. Bautista,Artsiom Sanakoyeu,Bjorn Ommer,"
746,"Meng Ye,Yuhong Guo,"
747,"Samaneh Azadi,Jiashi Feng,Trevor Darrell,"
748,"Paul Vernaza,Manmohan Chandraker,"
749,"Eric Tzeng,Judy Hoffman,Kate Saenko,Trevor Darrell,"
750,"Mariano Jaimez,Thomas J. Cashman,Andrew Fitzgibbon,Javier Gonzalez-Jimenez,Daniel Cremers,"
751,"Mohit Iyyer,Varun Manjunatha,Anupam Guha,Yogarshi Vyas,Jordan Boyd-Graber,Hal Daume III,Larry S. Davis,"
752,"Mark Yatskar,Vicente Ordonez,Luke Zettlemoyer,Ali Farhadi,"
753,"Vasili Ramanishka,Abir Das,Jianming Zhang,Kate Saenko,"
754,"Chia-Yin Tsai,Kiriakos N. Kutulakos,Srinivasa G. Narasimhan,Aswin C. Sankaranarayanan,"
755,"Tong Ke,Stergios I. Roumeliotis,"
756,"Xinliang Zhu,Jiawen Yao,Feiyun Zhu,Junzhou Huang,"
757,"Arnon Amir,Brian Taba,David Berg,Timothy Melano,Jeffrey McKinstry,Carmelo Di Nolfo,Tapan Nayak,Alexander Andreopoulos,Guillaume Garreau,Marcela Mendoza,Jeff Kusnitz,Michael Debole,Steve Esser,Tobi Delbruck,Myron Flickner,Dharmendra Modha,"
758,"Hasan F. M. Zaki,Faisal Shafait,Ajmal Mian,"
759,"Joseph Redmon,Ali Farhadi,"
760,"Yufei Wang,Zhe Lin,Xiaohui Shen,Scott Cohen,Garrison W. Cottrell,"
761,"Licheng Yu,Hao Tan,Mohit Bansal,Tamara L. Berg,"
762,"Zhe Cao,Tomas Simon,Shih-En Wei,Yaser Sheikh,"
763,"Hariprasad Kannan,Nikos Komodakis,Nikos Paragios,"
764,"Jonathan Huang,Vivek Rathod,Chen Sun,Menglong Zhu,Anoop Korattikara,Alireza Fathi,Ian Fischer,Zbigniew Wojna,Yang Song,Sergio Guadarrama,Kevin Murphy,"
765,"Yannick Hold-Geoffroy,Kalyan Sunkavalli,Sunil Hadap,Emiliano Gambaretto,Jean-Francois Lalonde,"
766,"Seunghoon Hong,Donghun Yeo,Suha Kwak,Honglak Lee,Bohyung Han,"
767,"Benjamin D. Haeffele,Rene Vidal,"
768,"Zongwei Zhou,Jae Shin,Lei Zhang,Suryakanth Gurudu,Michael Gotway,Jianming Liang,"
769,"Xiyang Dai,Joe Yue-Hei Ng,Larry S. Davis,"
770,"Runpeng Cui,Hu Liu,Changshui Zhang,"
771,"Xiyu Yu,Tongliang Liu,Xinchao Wang,Dacheng Tao,"
772,"Hong Liu,Rongrong Ji,Yongjian Wu,Feiyue Huang,Baochang Zhang,"
773,"Zheng Xu,Mario A. T. Figueiredo,Xiaoming Yuan,Christoph Studer,Tom Goldstein,"
774,"Jianwen Xie,Yifei Xu,Erik Nijkamp,Ying Nian Wu,Song-Chun Zhu,"
775,"Yuan Gao,Alan L. Yuille,"
776,"Jing Zhang,Yang Cao,Shuai Fang,Yu Kang,Chang Wen Chen,"
777,"Jian-Xun Mi,Qiankun Fu,Weisheng Li,"
778,"Xun Sun,Yuanfan Xie,Pei Luo,Liang Wang,"
779,"Yongqiang Zhang,Daming Shi,Junbin Gao,Dansong Cheng,"
780,"Mandar Dixit,Roland Kwitt,Marc Niethammer,Nuno Vasconcelos,"
781,"Shuai Yang,Jiaying Liu,Zhouhui Lian,Zongming Guo,"
782,"Steve Branson,Grant Van Horn,Pietro Perona,"
