,0
293,"Chenyang Zhu,Kai Xu,Siddhartha Chaudhuri,Li Yi,Leonidas J. Guibas,Hao Zhang,"
294,"Tao Wang,He Liu,Yidong Li,Yi Jin,Xiaohui Hou,Haibin Ling,"
295,"David S. Hayden,Jason Pacheco,John W. Fisher III,"
296,"Zhang Chen,Anpei Chen,Guli Zhang,Chengyuan Wang,Yu Ji,Kiriakos N. Kutulakos,Jingyi Yu,"
297,"Shawn Xu,Subhashini Venugopalan,Mukund Sundararajan,"
298,"Martin Danelljan,Luc Van Gool,Radu Timofte,"
299,"G. Dias Pais,Srikumar Ramalingam,Venu Madhav Govindu,Jacinto C. Nascimento,Rama Chellappa,Pedro Miraldo,"
300,"Peihao Zhu,Rameen Abdal,Yipeng Qin,Peter Wonka,"
301,"Gyumin Shim,Jinsun Park,In So Kweon,"
302,"Yu Liu,Xuhui Jia,Mingxing Tan,Raviteja Vemulapalli,Yukun Zhu,Bradley Green,Xiaogang Wang,"
303,"Jinlin Liu,Yuan Yao,Wendi Hou,Miaomiao Cui,Xuansong Xie,Changshui Zhang,Xian-Sheng Hua,"
304,"Han-Jia Ye,Hexiang Hu,De-Chuan Zhan,Fei Sha,"
305,"Wenxuan Wang,Yanwei Fu,Xuelin Qian,Yu-Gang Jiang,Qi Tian,Xiangyang Xue,"
306,"Jiabo Huang,Shaogang Gong,Xiatian Zhu,"
307,"Yizhuo Zhang,Zhirong Wu,Houwen Peng,Stephen Lin,"
308,"Gun-Hee Lee,Seong-Whan Lee,"
309,"Tianshu Zhang,Buzhen Huang,Yangang Wang,"
310,"Zihang Lai,Erika Lu,Weidi Xie,"
311,"Oran Gafni,Lior Wolf,"
312,"Prashanth Chandran,Derek Bradley,Markus Gross,Thabo Beeler,"
313,"Zili Yi,Qiang Tang,Shekoofeh Azizi,Daesik Jang,Zhan Xu,"
314,"Kaichun Mo,Paul Guerrero,Li Yi,Hao Su,Peter Wonka,Niloy J. Mitra,Leonidas J. Guibas,"
315,"Wenguan Wang,Hailong Zhu,Jifeng Dai,Yanwei Pang,Jianbing Shen,Ling Shao,"
316,"Ivan Anokhin,Pavel Solovev,Denis Korzhenkov,Alexey Kharlamov,Taras Khakhulin,Aleksei Silvestrov,Sergey Nikolenko,Victor Lempitsky,Gleb Sterkin,"
317,"Abhishek Aich,Akash Gupta,Rameswar Panda,Rakib Hyder,M. Salman Asif,Amit K. Roy-Chowdhury,"
318,"Hoang Le,Feng Liu,Shu Zhang,Aseem Agarwala,"
319,"Michael Strecke,Jorg Stuckler,"
320,"Yihui He,Rui Yan,Katerina Fragkiadaki,Shoou-I Yu,"
321,"Ziwei Zhang,Chi Su,Liang Zheng,Xiaodong Xie,"
322,"Tomas Werner,Daniel Prusa,Tomas Dlask,"
323,"Yifang Men,Yiming Mao,Yuning Jiang,Wei-Ying Ma,Zhouhui Lian,"
324,"Ran Yi,Yong-Jin Liu,Yu-Kun Lai,Paul L. Rosin,"
325,"Lingzhi Li,Jianmin Bao,Hao Yang,Dong Chen,Fang Wen,"
326,"Yandong Li,Yu Cheng,Zhe Gan,Licheng Yu,Liqiang Wang,Jingjing Liu,"
327,"Philipp Terhorst,Jan Niklas Kolf,Naser Damer,Florian Kirchbuchner,Arjan Kuijper,"
328,"Daqi Liu,Alvaro Parra,Tat-Jun Chin,"
329,"Jiangke Lin,Yi Yuan,Tianjia Shao,Kun Zhou,"
330,"Justin Liang,Namdar Homayounfar,Wei-Chiu Ma,Yuwen Xiong,Rui Hu,Raquel Urtasun,"
331,"Zeyu Wang,Klint Qinami,Ioannis Christos Karakozis,Kyle Genova,Prem Nair,Kenji Hata,Olga Russakovsky,"
332,"He Zhao,Xianghua Ying,Yongjie Shi,Xin Tong,Jingsi Wen,Hongbin Zha,"
333,"Yanwei Li,Lin Song,Yukang Chen,Zeming Li,Xiangyu Zhang,Xingang Wang,Jian Sun,"
334,"Xinshuo Weng,Yongxin Wang,Yunze Man,Kris M. Kitani,"
335,"Zitong Yu,Chenxu Zhao,Zezheng Wang,Yunxiao Qin,Zhuo Su,Xiaobai Li,Feng Zhou,Guoying Zhao,"
336,"Kun Su,Xiulong Liu,Eli Shlizerman,"
337,"Jiankang Deng,Jia Guo,Evangelos Ververas,Irene Kotsia,Stefanos Zafeiriou,"
338,"Yuxiao Zhou,Marc Habermann,Weipeng Xu,Ikhsanul Habibie,Christian Theobalt,Feng Xu,"
339,"Mei Wang,Weihong Deng,"
340,"Soomin Kim,Yuchi Huo,Sung-Eui Yoon,"
341,"Yazeed Alharbi,Peter Wonka,"
342,"Sai Bi,Zexiang Xu,Kalyan Sunkavalli,David Kriegman,Ravi Ramamoorthi,"
343,"Zhiyuan Dang,Cheng Deng,Xu Yang,Heng Huang,"
344,"Yonghyun Kim,Wonpyo Park,Myung-Cheol Roh,Jongju Shin,"
345,"Yang Li,Aljaz Bozic,Tianwei Zhang,Yanli Ji,Tatsuya Harada,Matthias Niessner,"
346,"Hong-Xing Yu,Wei-Shi Zheng,"
347,"You Huang,Yuanlong Yu,"
348,"Yuheng Li,Krishna Kumar Singh,Utkarsh Ojha,Yong Jae Lee,"
349,"Dechao Meng,Liang Li,Xuejing Liu,Yadong Li,Shijie Yang,Zheng-Jun Zha,Xingyu Gao,Shuhui Wang,Qingming Huang,"
350,"Zitian Huang,Yikuan Yu,Jiawen Xu,Feng Ni,Xinyi Le,"
351,"Zhihe Lu,Yongxin Yang,Xiatian Zhu,Cong Liu,Yi-Zhe Song,Tao Xiang,"
352,"Maxim Maximov,Ismail Elezi,Laura Leal-Taixe,"
353,"Qi Qian,Juhua Hu,Hao Li,"
354,"Daniel Zoran,Mike Chrzanowski,Po-Sen Huang,Sven Gowal,Alex Mott,Pushmeet Kohli,"
355,"William A. P. Smith,Alassane Seck,Hannah Dee,Bernard Tiddeman,Joshua B. Tenenbaum,Bernhard Egger,"
356,"Xuhua Huang,Jiarui Xu,Yu-Wing Tai,Chi-Keung Tang,"
357,"Chu Wang,Babak Samari,Vladimir G. Kim,Siddhartha Chaudhuri,Kaleem Siddiqi,"
358,"Zizhao Zhang,Han Zhang,Sercan O. Arik,Honglak Lee,Tomas Pfister,"
359,"Ping Hu,Fabian Caba,Oliver Wang,Zhe Lin,Stan Sclaroff,Federico Perazzi,"
360,"Takuhiro Kaneko,Tatsuya Harada,"
361,"Aljaz Bozic,Michael Zollhofer,Christian Theobalt,Matthias Niessner,"
362,"Jiyang Yu,Ravi Ramamoorthi,"
363,"Ori Nizan,Ayellet Tal,"
364,"Yifan Sun,Changmao Cheng,Yuhan Zhang,Chi Zhang,Liang Zheng,Zhongdao Wang,Yichen Wei,"
365,"Abdul Fatir Ansari,Jonathan Scarlett,Harold Soh,"
366,"Rui Zhao,Hui Su,Qiang Ji,"
367,"Tianyu Guo,Chang Xu,Jiajun Huang,Yunhe Wang,Boxin Shi,Chao Xu,Dacheng Tao,"
368,"Junbo Yin,Wenguan Wang,Qinghao Meng,Ruigang Yang,Jianbing Shen,"
369,"Rameen Abdal,Yipeng Qin,Peter Wonka,"
370,"Rui Xiang,Rongjie Lai,Hongkai Zhao,"
371,"Yang Zhang,Zixiang Zhou,Philip David,Xiangyu Yue,Zerong Xi,Boqing Gong,Hassan Foroosh,"
372,"Ho Kei Cheng,Jihoon Chung,Yu-Wing Tai,Chi-Keung Tang,"
373,"Hongyi Xu,Eduard Gabriel Bazavan,Andrei Zanfir,William T. Freeman,Rahul Sukthankar,Cristian Sminchisescu,"
374,"Aysegul Dundar,Karan Sapra,Guilin Liu,Andrew Tao,Bryan Catanzaro,"
375,"Chong Liu,Xiaojun Chang,Yi-Dong Shen,"
376,"Andre Mateus,Srikumar Ramalingam,Pedro Miraldo,"
377,"Yiding Yang,Jiayan Qiu,Mingli Song,Dacheng Tao,Xinchao Wang,"
378,"Tong Zhou,Changxing Ding,Shaowen Lin,Xinchao Wang,Dacheng Tao,"
379,"Yiqun Mei,Yuchen Fan,Yuqian Zhou,Lichao Huang,Thomas S. Huang,Honghui Shi,"
380,"Ambar Pal,Connor Lane,Rene Vidal,Benjamin D. Haeffele,"
381,"Nicolas Donati,Abhishek Sharma,Maks Ovsjanikov,"
382,"Xuan Liao,Wenhao Li,Qisen Xu,Xiangfeng Wang,Bo Jin,Xiaoyun Zhang,Yanfeng Wang,Ya Zhang,"
383,"Edo Collins,Raja Bala,Bob Price,Sabine Susstrunk,"
384,"Huu Le,Christopher Zach,"
385,"Evangelos Sariyanidi,Casey J. Zampella,Keith G. Bartley,John D. Herrington,Theodore D. Satterthwaite,Robert T. Schultz,Birkan Tunc,"
386,"Marc Habermann,Weipeng Xu,Michael Zollhofer,Gerard Pons-Moll,Christian Theobalt,"
387,"Thomas Nestmeyer,Jean-Francois Lalonde,Iain Matthews,Andreas Lehrmann,"
388,"Yu Yu,Jean-Marc Odobez,"
389,"Fabian Mentzer,Luc Van Gool,Michael Tschannen,"
390,"Duo Li,Qifeng Chen,"
391,"Lei Zhao,Qihang Mo,Sihuan Lin,Zhizhong Wang,Zhiwen Zuo,Haibo Chen,Wei Xing,Dongming Lu,"
392,"Hao Sun,Zhiqun Zhao,Zhihai He,"
393,"Yichun Shi,Xiang Yu,Kihyuk Sohn,Manmohan Chandraker,Anil K. Jain,"
394,"Yaqing Ding,Jian Yang,Jean Ponce,Hui Kong,"
395,"Peizhao Li,Han Zhao,Hongfu Liu,"
396,"Yudong Wu,Yichao Wu,Ruihao Gong,Yuanhao Lv,Ken Chen,Ding Liang,Xiaolin Hu,Xianglong Liu,Junjie Yan,"
397,"Jianqiang Wan,Yang Liu,Donglai Wei,Xiang Bai,Yongchao Xu,"
398,"Zhuoqian Yang,Wentao Zhu,Wayne Wu,Chen Qian,Qiang Zhou,Bolei Zhou,Chen Change Loy,"
399,"Xuyang Bai,Zixin Luo,Lei Zhou,Hongbo Fu,Long Quan,Chiew-Lan Tai,"
400,"Xun Wang,Haozhi Zhang,Weilin Huang,Matthew R. Scott,"
401,"Qiangchang Wang,Tianyi Wu,He Zheng,Guodong Guo,"
402,"Daquan Liu,Chengjiang Long,Hongpan Zhang,Hanning Yu,Xinzhi Dong,Chunxia Xiao,"
403,"Eric-Tuan Le,Iasonas Kokkinos,Niloy J. Mitra,"
404,"Helisa Dhamo,Azade Farshad,Iro Laina,Nassir Navab,Gregory D. Hager,Federico Tombari,Christian Rupprecht,"
405,"Konstantinos Rematas,Vittorio Ferrari,"
406,"Yihong Xu,Aljosa Osep,Yutong Ban,Radu Horaud,Laura Leal-Taixe,Xavier Alameda-Pineda,"
407,"Shichao Li,Lei Ke,Kevin Pratama,Yu-Wing Tai,Chi-Keung Tang,Kwang-Ting Cheng,"
408,"Prashant W. Patil,Kuldeep M. Biradar,Akshay Dudhane,Subrahmanyam Murala,"
409,"Miao Zhang,Huiqi Li,Shirui Pan,Xiaojun Chang,Steven Su,"
410,"Wei Xiong,Yutong He,Yixuan Zhang,Wenhan Luo,Lin Ma,Jiebo Luo,"
411,"Ishan Misra,Laurens van der Maaten,"
412,"Gaurav Mittal,Chang Liu,Nikolaos Karianakis,Victor Fragoso,Mei Chen,Yun Fu,"
413,"Adam Kaufman,Raanan Fattal,"
414,"Jin Liu,Shunping Ji,"
415,"Agastya Kalra,Vage Taamazyan,Supreeth Krishna Rao,Kartik Venkataraman,Ramesh Raskar,Achuta Kadambi,"
416,"Muyang Li,Ji Lin,Yaoyao Ding,Zhijian Liu,Jun-Yan Zhu,Song Han,"
417,"Tian Han,Erik Nijkamp,Linqi Zhou,Bo Pang,Song-Chun Zhu,Ying Nian Wu,"
418,"Peibin Chen,Tao Ma,Xu Qin,Weidi Xu,Shuchang Zhou,"
419,"Zhongyou Xu,Tingting Wang,Faming Fang,Yun Sheng,Guixu Zhang,"
420,"Wentao Jiang,Si Liu,Chen Gao,Jie Cao,Ran He,Jiashi Feng,Shuicheng Yan,"
421,"Xia Li,Yibo Yang,Qijie Zhao,Tiancheng Shen,Zhouchen Lin,Hong Liu,"
422,"Seongwook Yoon,Sanghoon Sull,"
423,"Nathaniel Chodosh,Simon Lucey,"
424,"Yujiang Wang,Mingzhi Dong,Jie Shen,Yang Wu,Shiyang Cheng,Maja Pantic,"
425,"Bowen Li,Xiaojuan Qi,Thomas Lukasiewicz,Philip H.S. Torr,"
426,"Garoe Dorta,Sara Vicente,Neill D. F. Campbell,Ivor J. A. Simpson,"
427,"Eunji Chong,Yongxin Wang,Nataniel Ruiz,James M. Rehg,"
428,"Erich Kobler,Alexander Effland,Karl Kunisch,Thomas Pock,"
429,"Lorenzo Porzi,Markus Hofinger,Idoia Ruiz,Joan Serrat,Samuel Rota Bulo,Peter Kontschieder,"
430,"Ali Rahmati,Seyed-Mohsen Moosavi-Dezfooli,Pascal Frossard,Huaiyu Dai,"
431,"Zhen Zhu,Zhiliang Xu,Ansheng You,Xiang Bai,"
432,"Yang Zhang,Ivor W. Tsang,Yawei Luo,Chang-Hui Hu,Xiaobo Lu,Xin Yu,"
433,"Paul Henderson,Vagia Tsiminaki,Christoph H. Lampert,"
434,"Yangxin Wu,Gengwei Zhang,Yiming Gao,Xiajun Deng,Ke Gong,Xiaodan Liang,Liang Lin,"
435,"Guan'an Wang,Shuo Yang,Huanyu Liu,Zhicheng Wang,Yang Yang,Shuliang Wang,Gang Yu,Erjin Zhou,Jian Sun,"
436,"Junhwa Hur,Stefan Roth,"
437,"Marin Toromanoff,Emilie Wirbel,Fabien Moutarde,"
438,"Rui Li,Qianfen Jiao,Wenming Cao,Hau-San Wong,Si Wu,"
439,"Yong-Qiang Tan,Shang-Hua Gao,Xuan-Yi Li,Ming-Ming Cheng,Bo Ren,"
440,"Michal Polic,Stanislav Steidl,Cenek Albl,Zuzana Kukelova,Tomas Pajdla,"
441,"Philipp Henzler,Niloy J. Mitra,Tobias Ritschel,"
442,"Cheng Ma,Yongming Rao,Yean Cheng,Ce Chen,Jiwen Lu,Jie Zhou,"
443,"Difan Liu,Mohamed Nabail,Aaron Hertzmann,Evangelos Kalogerakis,"
444,"Yuecong Min,Yanxiao Zhang,Xiujuan Chai,Xilin Chen,"
445,"Pei Wang,Nuno Vasconcelos,"
446,"Mohsen Joneidi,Saeed Vahidian,Ashkan Esmaeili,Weijia Wang,Nazanin Rahnavard,Bill Lin,Mubarak Shah,"
447,"Han Yang,Ruimao Zhang,Xiaobao Guo,Wei Liu,Wangmeng Zuo,Ping Luo,"
448,"Yanchao Yang,Dong Lao,Ganesh Sundaramoorthi,Stefano Soatto,"
449,"Alejandro Fontan,Javier Civera,Rudolph Triebel,"
450,"Yunpei Jia,Jie Zhang,Shiguang Shan,Xilin Chen,"
451,"Mariko Isogawa,Ye Yuan,Matthew O'Toole,Kris M. Kitani,"
452,"Dror Simon,Aviad Aberdam,"
453,"Yue Wu,Rongrong Gao,Jaesik Park,Qifeng Chen,"
454,"Junsoo Lee,Eungyeup Kim,Yunsung Lee,Dongjun Kim,Jaehyuk Chang,Jaegul Choo,"
455,"Yue Hu,Siheng Chen,Ya Zhang,Xiao Gu,"
456,"Bo Chen,Alvaro Parra,Jiewei Cao,Nan Li,Tat-Jun Chin,"
457,"Fuzhi Yang,Huan Yang,Jianlong Fu,Hongtao Lu,Baining Guo,"
458,"Shuai Zheng,Zhenfeng Zhu,Xingxing Zhang,Zhizhe Liu,Jian Cheng,Yao Zhao,"
459,"Christoph Kamann,Carsten Rother,"
460,"Chiyu ""Max"" Jiang,Avneesh Sud,Ameesh Makadia,Jingwei Huang,Matthias Niessner,Thomas Funkhouser,"
461,"Yuechen Yu,Yilei Xiong,Weilin Huang,Matthew R. Scott,"
462,"Xiankai Lu,Wenguan Wang,Jianbing Shen,Yu-Wing Tai,David J. Crandall,Steven C. H. Hoi,"
463,"Aviram Bar-Haim,Lior Wolf,"
464,"Enric Corona,Albert Pumarola,Guillem Alenya,Francesc Moreno-Noguer,"
465,"Shuchen Weng,Wenbo Li,Dawei Li,Hongxia Jin,Boxin Shi,"
466,"Dwarikanath Mahapatra,Behzad Bozorgtabar,Ling Shao,"
467,"Fanxu Meng,Hao Cheng,Ke Li,Zhixin Xu,Rongrong Ji,Xing Sun,Guangming Lu,"
468,"Kyle Olszewski,Duygu Ceylan,Jun Xing,Jose Echevarria,Zhili Chen,Weikai Chen,Hao Li,"
469,"Jose Pedro Iglesias,Carl Olsson,Fredrik Kahl,"
470,"Yanru Huang,Feiyu Zhu,Zheni Zeng,Xi Qiu,Yuan Shen,Jianan Wu,"
471,"Xu Yan,Chaoda Zheng,Zhen Li,Sheng Wang,Shuguang Cui,"
472,"Qiuxiang Zhong,Yutong Li,Yijie Yang,Yuping Duan,"
473,"Nenglun Chen,Lingjie Liu,Zhiming Cui,Runnan Chen,Duygu Ceylan,Changhe Tu,Wenping Wang,"
474,"Denis Gudovskiy,Alec Hodgkinson,Takuya Yamaguchi,Sotaro Tsukizawa,"
475,"Zhibo Fan,Jin-Gang Yu,Zhihao Liang,Jiarong Ou,Changxin Gao,Gui-Song Xia,Yuanqing Li,"
476,"Jonas Schult,Francis Engelmann,Theodora Kontogianni,Bastian Leibe,"
477,"Joel Stehouwer,Amin Jourabloo,Yaojie Liu,Xiaoming Liu,"
478,"Lei Huang,Lei Zhao,Yi Zhou,Fan Zhu,Li Liu,Ling Shao,"
479,"Muhammed Kocabas,Nikos Athanasiou,Michael J. Black,"
