,0
336,"Di Lin,Jifeng Dai,Jiaya Jia,Kaiming He,Jian Sun,"
337,"Abhijit Kundu,Vibhav Vineet,Vladlen Koltun,"
338,"Maros Blaha,Christoph Vogel,Audrey Richard,Jan D. Wegner,Thomas Pock,Konrad Schindler,"
339,"Xiaodan Liang,Xiaohui Shen,Donglai Xiang,Jiashi Feng,Liang Lin,Shuicheng Yan,"
340,"Guosheng Lin,Chunhua Shen,Anton van den Hengel,Ian Reid,"
341,"Seunghoon Hong,Junhyuk Oh,Honglak Lee,Bohyung Han,"
342,"Marius Cordts,Mohamed Omran,Sebastian Ramos,Timo Rehfeld,Markus Enzweiler,Rodrigo Benenson,Uwe Franke,Stefan Roth,Bernt Schiele,"
343,"Raviteja Vemulapalli,Oncel Tuzel,Ming-Yu Liu,Rama Chellapa,"
344,"German Ros,Laura Sellart,Joanna Materzynska,David Vazquez,Antonio M. Lopez,"
345,"Alex Locher,Michal Perdoch,Luc Van Gool,"
346,"Angjoo Kanazawa,David W. Jacobs,Manmohan Chandraker,"
347,"Ole Johannsen,Antonin Sulc,Bastian Goldluecke,"
348,"Hao Wang,Jun Wang,Wang Liang,"
349,"Ali Osman Ulusoy,Michael J. Black,Andreas Geiger,"
350,"Ian Schillebeeckx,Robert Pless,"
351,"Diego Thomas,Rin-ichiro Taniguchi,"
352,"Jin Xie,Meng Wang,Yi Fang,"
353,"Luca Magri,Andrea Fusiello,"
354,"Cedric Verleysen,Christophe De Vleeschouwer,"
355,"Olivier Saurer,Marc Pollefeys,Gim Hee Lee,"
356,"Matthew Trager,Martial Hebert,Jean Ponce,"
357,"Cenek Albl,Zuzana Kukelova,Tomas Pajdla,"
358,"Eric Brachmann,Frank Michel,Alexander Krull,Michael Ying Yang,Stefan Gumhold,carsten Rother,"
359,"Andrey Bushnevskiy,Lorenzo Sorgi,Bodo Rosenhahn,"
360,"Lazaros Zafeiriou,Epameinondas Antonakos,Stefanos Zafeiriou,Maja Pantic,"
361,"Kaili Zhao,Wen-Sheng Chu,Honggang Zhang,"
362,"Yue Wu,Qiang Ji,"
363,"Shizhan Zhu,Cheng Li,Chen-Change Loy,Xiaoou Tang,"
364,"Marcel Piotraschke,Volker Blanz,"
365,"Jie Zhang,Meina Kan,Shiguang Shan,Xilin Chen,"
366,"Zheng Zhang,Jeff M. Girard,Yue Wu,Xing Zhang,Peng Liu,Umur Ciftci,Shaun Canavan,Michael Reale,Andy Horowitz,Huiyuan Yang,Jeffrey F. Cohn,Qiang Ji,Lijun Yin,"
367,"Pei Yu,Jiahuan Zhou,Ying Wu,"
368,"Hongwei Qin,Junjie Yan,Xiu Li,Xiaolin Hu,"
369,"Rui Zhao,Quan Gan,Shangfei Wang,Qiang Ji,"
370,"Bumsub Ham,Minsu Cho,Cordelia Schmid,Jean Ponce,"
371,"Chen Sun,Manohar Paluri,Ronan Collobert,Ram Nevatia,Lubomir Bourdev,"
372,"Christopher Thomas,Adriana Kovashka,"
373,"Shuochen Su,Felix Heide,Robin Swanson,Jonathan Klein,Clara Callenberg,Matthias Hullin,Wolfgang Heidrich,"
374,"Dong Li,Jia-Bin Huang,Yali Li,Shengjin Wang,Ming-Hsuan Yang,"
375,"Roozbeh Mottaghi,Hessam Bagherinezhad,Mohammad Rastegari,Ali Farhadi,"
376,"Ali Harakeh,Daniel Asmar,Elie Shammas,"
377,"Hani Altwaijry,Eduard Trulls,James Hays,Pascal Fua,Serge Belongie,"
378,"Krishna Kumar Singh,Fanyi Xiao,Yong Jae Lee,"
379,"Ali Diba,Ali Mohammad Pazandeh,Hamed Pirsiavash,Luc Van Gool,"
380,"Hojin Cho,Myungchul Sung,Bongjin Jun,"
381,"Di Hu,Xuelong Li,Xiaoqiang lu,"
382,"Andreas Doumanoglou,Rigas Kouskouridas,Sotiris Malassiotis,Tae-Kyun Kim,"
383,"Liuhao Ge,Hui Liang,Junsong Yuan,Daniel Thalmann,"
384,"Gedas Bertasius,Jianbo Shi,Lorenzo Torresani,"
385,"Gellert Mattyus,Shenlong Wang,Sanja Fidler,Raquel Urtasun,"
386,"Bing Shuai,Zhen Zuo,Bing Wang,Gang Wang,"
387,"Baisheng Lai,Xiaojin Gong,"
388,"Liang-Chieh Chen,Yi Yang,Jiang Wang,Wei Xu,Alan L. Yuille,"
389,"Nasim Souly,Mubarak Shah,"
390,"Ke Li,Bharath Hariharan,Jitendra Malik,"
391,"Jason Kuen,Zhenhua Wang,Gang Wang,"
392,"Guillaume Seguin,Piotr Bojanowski,Remi Lajugie,Ivan Laptev,"
393,"Jun Xie,Martin Kiefel,Ming-Ting Sun,Andreas Geiger,"
394,"Amir Kolaman,Maxim Lvov,Rami Hagege,Hugo Guterman,"
395,"Boxin Shi,Zhe Wu,Zhipeng Mo,Dinglong Duan,Sai-Kit Yeung,Ping Tan,"
396,"Ting-Chun Wang,Manohar Srikanth,Ravi Ramamoorthi,"
397,"Ying Fu,Yinqiang Zheng,Imari Sato,Yoichi Sato,"
398,"Julie Chang,Isaac Kauvar,Xuemei Hu,Gordon Wetzstein,"
399,"Stefan Heber,Thomas Pock,"
400,"Rajat Aggarwal,Amrisha Vohra,Anoop M. Namboodiri,"
401,"Mark Sheinin,Yoav Y. Schechner,"
402,"Yoshie Kobayashi,Tetsuro Morimoto,Imari Sato,Yasuhiro Mukaigawa,Takao Tomono,Katsushi Ikeuchi,"
403,"Tomas F. Yago Vicente,Minh Hoai,Dimitris Samaras,"
404,"Oscar Koller,Hermann Ney,Richard Bowden,"
405,"Bo Li,Tianfu Wu,Caiming Xiong,Song-Chun Zhu,"
406,"Edward Johns,Stefan Leutenegger,Andrew J. Davison,"
407,"Yixin Zhu,Chenfanfu Jiang,Yibiao Zhao,Demetri Terzopoulos,Song-Chun Zhu,"
408,"Hyun Soo Park,jyh-Jing Hwang,Jianbo Shi,"
409,"Pan Ji,Hongdong Li,Mathieu Salzmann,Yiran Zhong,"
410,"Dinesh Jayaraman,Kristen Grauman,"
411,"Chun-Hao Huang,Benjamin Allain,Jean-Sebastien Franco,Nassir Navab,Slobodan Ilic,Edmond Boyer,"
412,"Shoou-I Yu,Deyu Meng,Wangmeng Zuo,Alexander Hauptmann,"
413,"Tianzhu Zhang,Adel Bibi,Bernard Ghanem,"
414,"Laura Sevilla-Lara,Deqing Sun,Varun Jampani,Michael J. Black,"
415,"Yi-Hsuan Tsai,Ming-Hsuan Yang,Michael J. Black,"
416,"Marc T. Law,YaoLiang Yu,Matthieu Cord,Eric P. Xing,"
417,"Chong You,Daniel Robinson,Rene Vidal,"
418,"Chong You,Chun-Guang Li,Daniel P. Robinson,Rene Vidal,"
419,"Wenbing Huang,Fuchun Sun,Lele Cao,Deli Zhao,Huaping Liu,Mehrtash Harandi,"
420,"Thomas Mollenhoff,Emanuel Laude,Michael Moeller,Jan Lellmann,Daniel Cremers,"
421,"Etai Littwin,Lior Wolf,"
422,"Viktoriia Sharmanska,Novi Quadrianto,"
423,"Rudrasis Chakraborty,Dohyung Seo,Baba C. Vemuri,"
424,"Samuel Rota Bulo,Peter Kontschieder,"
425,"Ishan Misra,Abhinav Shrivastava,Abhinav Gupta,Martial Hebert,"
426,"Hyun Oh Song,Yu Xiang,Stefanie Jegelka,Silvio Savarese,"
427,"Andrew Lavin,Scott Gray,"
428,"Ang Li,Dapeng Chen,Yuanliu Liu,Zejian Yuan,"
429,"Chi Zhang,Zhiwei Li,Rui Cai,Hongyang Chao,Yong Rui,"
430,"Nikolaus Mayer,Eddy Ilg,Philip Hausser,Philipp Fischer,Daniel Cremers,Alexey Dosovitskiy,Thomas Brox,"
431,"Wei Feng,Fei-Peng Tian,Qian Zhang,Jizhou Sun,"
432,"Rene Ranftl,Vibhav Vineet,Qifeng Chen,Vladlen Koltun,"
433,"Christian Mostegel,Markus Rumpler,Friedrich Fraundorfer,Horst Bischof,"
434,"Ankur Handa,Viorica Patraucean,Vijay Badrinarayanan,Simon Stent,Roberto Cipolla,"
435,"Hae-Gon Jeon,Joon-Young Lee,Sunghoon Im,Hyowon Ha,In So Kweon,"
436,"Gil Ben-Artzi,Yoni Kasten,Shmuel Peleg,Michael Werman,"
437,"Johannes L. Schonberger,Jan-Michael Frahm,"
438,"Wencheng Wang,Tianhao Gao,"
439,"Chen Kong,Simon Lucey,"
440,"Yuchao Dai,Hongdong Li,Laurent Kneip,"
441,"Marco Crocco,Cosimo Rubino,Alessio Del Bue,"
442,"Ayan Sinha,Chiho Choi,Karthik Ramani,"
443,"Zheng Zhang,Chengquan Zhang,Wei Shen,Cong Yao,Wenyu Liu,Xiang Bai,"
444,"Baoguang Shi,Xinggang Wang,Pengyuan Lyu,Cong Yao,Xiang Bai,"
445,"George Trigeorgis,Patrick Snape,Mihalis A. Nicolaou,Epameinondas Antonakos,Stefanos Zafeiriou,"
446,"Amin Jourabloo,Xiaoming Liu,"
447,"Joseph Roth,Yiying Tong,Xiaoming Liu,"
448,"Pavlo Molchanov,Xiaodong Yang,Shalini Gupta,Kihwan Kim,Stephen Tyree,Jan Kautz,"
449,"Hyung Jin Chang,Tobias Fischer,Maxime Petit,Martina Zambelli,Yiannis Demiris,"
450,"Binod Bhattarai,Gaurav Sharma,Frederic Jurie,"
451,"David Gadot,Lior Wolf,"
452,"Tatsunori Taniai,Sudipta N. Sinha,Yoichi Sato,"
453,"Yuanlu Xu,Xiaobai Liu,Yang Liu,Song-Chun Zhu,"
454,"Jifeng Ning,Jimei Yang,Shaojie Jiang,Lei Zhang,Ming-Hsuan Yang,"
455,"Taiki Sekii,"
456,"Yedid Hoshen,Shmuel Peleg,"
457,"Hyeonseob Nam,Bohyung Han,"
458,"Yuankai Qi,Shengping Zhang,Lei Qin,Hongxun Yao,Qingming Huang,Jongwoo Lim,Ming-Hsuan Yang,"
459,"Si Liu,Tianzhu Zhang,Xiaochun Cao,Changsheng Xu,"
460,"Jongwon Choi,Hyung Jin Chang,Jiyeoup Jeong,Yiannis Demiris,Jin Young Choi,"
461,"Vikas Dhiman,Quoc-Huy Tran,Jason J. Corso,Manmohan Chandraker,"
462,"Adrien Gaidon,Qiao Wang,Yohann Cabon,Eleonora Vig,"
463,"Keisuke Midorikawa,Toshihiko Yamasaki,Kiyoharu Aizawa,"
464,"Yvain Queau,Roberto Mecca,Jean-Denis Durou,"
465,"Yiming Qian,Minglun Gong,Yee Hong Yang,"
466,"Roy Or-El,Rom Hershkovitz,Aaron Wetzler,Guy Rosman,Alfred M. Bruckstein,Ron Kimmel,"
467,"Kenichiro Tanaka,Yasuhiro Mukaigawa,Hiroyuki Kubo,Yasuyuki Matsushita,Yasushi Yagi,"
468,"W. Williem,In Kyu Park,"
469,"Nianyi Li,Haiting Lin,Bilin Sun,Mingyuan Zhou,Jingyi Yu,"
470,"Fabrizio Natola,Valsamis Ntouskos,Fiora Pirri,Marta Sanzari,"
471,"Monami Banerjee,Rudrasis Chakraborty,Edward Ofori,Michael S. Okun,David E. Viallancourt,Baba C. Vemuri,"
472,"Qilong Wang,Peihua Li,Wangmeng Zuo,Lei Zhang,"
473,"Nikolaos Karianakis,Jingming Dong,Stefano Soatto,"
474,"Varun Jampani,Martin Kiefel,Peter V. Gehler,"
475,"Fujiao Ju,Yanfeng Sun,Junbin Gao,Simeng Liu,Yongli Hu,Baocai Yin,"
476,"Raviteja Vemulapalli,Rama Chellapa,"
477,"Stephan Zheng,Yang Song,Thomas Leung,Ian Goodfellow,"
478,"Chao Xing,Xin Geng,Hui Xue,"
479,"Xikang Zhang,Yin Wang,Mengran Gou,Mario Sznaier,Octavia Camps,"
480,"Konstantinos Rematas,Tobias Ritschel,Mario Fritz,Efstratios Gavves,Tinne Tuytelaars,"
481,"Qingxiong Yang,"
482,"Amir M. Rahimi,Raphael Ruschel,B.S. Manjunath,"
483,"Elena Stumm,Christopher Mei,Simon Lacroix,Juan Nieto,Marco Hutter,Roland Siegwart,"
484,"Liang-Chieh Chen,Jonathan T. Barron,George Papandreou,Kevin Murphy,Alan L. Yuille,"
485,"Ronghang Hu,Huazhe Xu,Marcus Rohrbach,Jiashi Feng,Kate Saenko,Trevor Darrell,"
486,"Justin Johnson,Andrej Karpathy,Li Fei-Fei,"
487,"Jean-Baptiste Alayrac,Piotr Bojanowski,Nishant Agrawal,Josef Sivic,Ivan Laptev,Simon Lacoste-Julien,"
488,"Haonan Yu,Jiang Wang,Zhiheng Huang,Yi Yang,Wei Xu,"
489,"Yingwei Pan,Tao Mei,Ting Yao,Houqiang Li,Yong Rui,"
490,"Arjun Chandrasekaran,Ashwin K. Vijayakumar,Stanislaw Antol,Mohit Bansal,Dhruv Batra,C. Lawrence Zitnick,Devi Parikh,"
491,"Kevin J. Shih,Saurabh Singh,Derek Hoiem,"
492,"Qi Wu,Peng Wang,Chunhua Shen,Anthony Dick,Anton van den Hengel,"
493,"Makarand Tapaswi,Yukun Zhu,Rainer Stiefelhagen,Antonio Torralba,Raquel Urtasun,Sanja Fidler,"
494,"Yuncheng Li,Yale Song,Liangliang Cao,Joel Tetreault,Larry Goldberg,Alejandro Jaimes,Jiebo Luo,"
495,"Quanzeng You,Hailin Jin,Zhaowen Wang,Chen Fang,Jiebo Luo,"
496,"Armin Mustafa,Hansung Kim,Jean-Yves Guillemaut,Adrian Hilton,"
497,"Minsik Lee,Jungchan Cho,Songhwai Oh,"
498,"Shaifali Parashar,Daniel Pizarro,Adrien Bartoli,"
499,"Jianhui Chen,Hoang M. Le,Peter Carr,Yisong Yue,James J. Little,"
500,"Hyun Soo Park,Jyh-Jing Hwang,Yedong Niu,Jianbo Shi,"
501,"Qifeng Chen,Vladlen Koltun,"
502,"Xiao Chu,Wanli Ouyang,Hongsheng Li,Xiaogang Wang,"
503,"Shih-En Wei,Varun Ramakrishna,Takeo Kanade,Yaser Sheikh,"
504,"Joao Carreira,Pulkit Agrawal,Katerina Fragkiadaki,Jitendra Malik,"
505,"Thibaut Durand,Nicolas Thome,Matthieu Cord,"
506,"Lingxi Xie,Jingdong Wang,Zhen Wei,Meng Wang,Qi Tian,"
507,"Leslie N. Smith,Emily M. Hand,Timothy Doster,"
508,"Zhiwei Deng,Arash Vahdat,Hexiang Hu,Greg Mori,"
509,"Nadav Cohen,Or Sharir,Amnon Shashua,"
510,"Zhangyang Wang,Shiyu Chang,Yingzhen Yang,Ding Liu,Thomas S. Huang,"
511,"Raviteja Vemulapalli,Oncel Tuzel,Ming-Yu Liu,"
512,"Yufei Wang,Zhe Lin,Xiaohui Shen,Radomir Mech,Gavin Miller,Garrison W. Cottrell,"
513,"Jiaxiang Wu,Cong Leng,Yuhang Wang,Qinghao Hu,Jian Cheng,"
514,"Alexey Dosovitskiy,Thomas Brox,"
515,"Iacopo Masi,Stephen Rawls,Gerard Medioni,Prem Natarajan,"
516,"Meina Kan,Shiguang Shan,Xilin Chen,"
517,"Yi Sun,Xiaogang Wang,Xiaoou Tang,"
518,"Qingxiang Feng,Yicong Zhou,Rushi Lan,"
519,"Ira Kemelmacher-Shlizerman,Steven M. Seitz,Daniel Miller,Evan Brossard,"
520,"Ognjen Arandjelovic,"
521,"Yandong Wen,Zhifeng Li,Yu Qiao,"
522,"Robert Walecki,Ognjen Rudovic,Vladimir Pavlovic,Maja Pantic,"
523,"Timo Bolkart,Stefanie Wuhrer,"
524,"Zhenxing Niu,Mo Zhou,Le Wang,Xinbo Gao,Gang Hua,"
525,"Leonid Pishchulin,Eldar Insafutdinov,Siyu Tang,Bjoern Andres,Mykhaylo Andriluka,Peter V. Gehler,Bernt Schiele,"
526,"Suha Kwak,Minsu Cho,Ivan Laptev,"
527,"Hashim Yasin,Umar Iqbal,Bjorn Kruger,Andreas Weber,Juergen Gall,"
528,"Markus Oberweger,Gernot Riegler,Paul Wohlhart,Vincent Lepetit,"
529,"Xiaowei Zhou,Menglong Zhu,Spyridon Leonardos,Konstantinos G. Derpanis,Kostas Daniilidis,"
530,"Kushal Kafle,Christopher Kanan,"
531,"Satwik Kottur,Ramakrishna Vedantam,Jose M. F. Moura,Devi Parikh,"
532,"Yuke Zhu,Oliver Groth,Michael Bernstein,Li Fei-Fei,"
533,"Liwei Wang,Yin Li,Svetlana Lazebnik,"
534,"Peng Zhang,Yash Goyal,Douglas Summers-Stay,Dhruv Batra,Devi Parikh,"
535,"Song Bai,Xiang Bai,Zhichao Zhou,Zhaoxiang Zhang,Longin Jan Latecki,"
536,"Chao Zhang,William A. P. Smith,Arnaud Dessein,Nick Pears,Hang Dai,"
537,"Girum G. Demisse,Djamila Aouada,Bjorn Ottersten,"
538,"Jie Shi,Wen Zhang,Yalin Wang,"
539,"Xinchu Shi,Haibin Ling,Weiming Hu,Junliang Xing,Yanning Zhang,"
540,"Yongxin Yang,Timothy M. Hospedales,"
541,"Yao-Hung Hubert Tsai,Yi-Ren Yeh,Yu-Chiang Frank Wang,"
542,"Diego Marcos,Raffay Hamid,Devis Tuia,"
543,"Yue Wu,Qiang Ji,"
544,"George Trigeorgis,Mihalis A. Nicolaou,Stefanos Zafeiriou,Bjorn W. Schuller,"
545,"Xianglong Liu,Xinjie Fan,Cheng Deng,Zhujin Li,Hao Su,Dacheng Tao,"
546,"Olivier Canevet,Francois Fleuret,"
547,"Atsushi Kanehira,Tatsuya Harada,"
548,"Jianwei Yang,Devi Parikh,Dhruv Batra,"
549,"Ming Yin,Yi Guo,Junbin Gao,Zhaoshui He,Shengli Xie,"
550,"Chris Funk,Yanxi Liu,"
551,"Chen Huang,Chen Change Loy,Xiaoou Tang,"
552,"Mehrtash Harandi,Mathieu Salzmann,Fatih Porikli,"
553,"Ha Quang Minh,Marco San Biagio,Loris Bazzani,Vittorio Murino,"
554,"Yongfang Cheng,Yin Wang,Mario Sznaier,Octavia Camps,"
555,"Xi'ai Chen,Zhi Han,Yao Wang,Qian Zhao,Deyu Meng,Yandong Tang,"
556,"Yusuke Mukuta,Tatsuya Harada,"
557,"Agata Mosinska-Domanska,Raphael Sznitman,Przemyslaw Glowacki,Pascal Fua,"
558,"Xavier Alameda-Pineda,Elisa Ricci,Yan Yan,Nicu Sebe,"
559,"Canyi Lu,Jiashi Feng,Yudong Chen,Wei Liu,Zhouchen Lin,Shuicheng Yan,"
560,"Soheil Kolouri,Yang Zou,Gustavo K. Rohde,"
561,"Xian Wei,Hao Shen,Martin Kleinsteuber,"
562,"Hisham Cholakkal,Jubin Johnson,Deepu Rajan,"
563,"Jun Xu,Tao Mei,Ting Yao,Yong Rui,"
564,"Relja Arandjelovic,Petr Gronat,Akihiko Torii,Tomas Pajdla,Josef Sivic,"
565,"Ashesh Jain,Amir R. Zamir,Silvio Savarese,Ashutosh Saxena,"
566,"Yong-Deok Kim,Taewoong Jang,Bohyung Han,Seungjin Choi,"
567,"Soravit Changpinyo,Wei-Lun Chao,Boqing Gong,Fei Sha,"
568,"Yanwei Fu,Leonid Sigal,"
569,"Zhuwen Li,Shuoguang Yang,Loong-Fah Cheong,Kim-Chuan Toh,"
570,"Jinglin Xu,Junwei Han,Feiping Nie,"
571,"Ishant Shanu,Chetan Arora,Parag Singla,"
572,"Chen Huang,Yining Li,Chen Change Loy,Xiaoou Tang,"
573,"Vijay Kumar B G,Gustavo Carneiro,Ian Reid,"
574,"Piotr Koniusz,Anoop Cherian,"
575,"Jen-Hao Rick Chang,Aswin C. Sankaranarayanan,B. V. K. Vijaya Kumar,"
576,"Hyowon Ha,Sunghoon Im,Jaesik Park,Hae-Gon Jeon,In So Kweon,"
577,"Hao Yang,Hui Zhang,"
578,"Michael Firman,Oisin Mac Aodha,Simon Julier,Gabriel J. Brostow,"
579,"Sean Ryan Fanello,Christoph Rhemann,Vladimir Tankovich,Adarsh Kowdle,Sergio Orts Escolano,David Kim,Shahram Izadi,"
580,"Ting-Chun Wang,Manmohan Chandraker,Alexei A. Efros,Ravi Ramamoorthi,"
581,"Nikolay Savinov,Christian Hane,Lubor Ladicky,Marc Pollefeys,"
582,"Carolina Raposo,Joao P. Barreto,"
583,"Silvano Galliani,Konrad Schindler,"
584,"Filip Radenovic,Johannes L. Schonberger,Dinghuang Ji,Jan-Michael Frahm,Ondrej Chum,Jiri Matas,"
585,"Benjamin Eckart,Kihwan Kim,Alejandro Troccoli,Alonzo Kelly,Jan Kautz,"
586,"Anirban Roy,Sinisa Todorovic,"
587,"John Flynn,Ivan Neulander,James Philbin,Noah Snavely,"
588,"Shuo Yang,Ping Luo,Chen-Change Loy,Xiaoou Tang,"
589,"Mark Yatskar,Luke Zettlemoyer,Ali Farhadi,"
590,"James Booth,Anastasios Roussos,Stefanos Zafeiriou,Allan Ponniah,David Dunaway,"
591,"Rasmus Rothe,Radu Timofte,Luc Van Gool,"
592,"C. Fabian Benitez-Quiroz,Ramprakash Srinivasan,Aleix M. Martinez,"
593,"Shuxin Ouyang,Timothy M. Hospedales,Yi-Zhe Song,Xueming Li,"
594,"Karan Sikka,Gaurav Sharma,Marian Bartlett,"
595,"Dipan K. Pal,Felix Juefei-Xu,Marios Savvides,"
596,"Peiyun Hu,Deva Ramanan,"
597,"David Joseph Tan,Thomas Cashman,Jonathan Taylor,Andrew Fitzgibbon,Daniel Tarlow,Sameh Khamis,Shahram Izadi,Jamie Shotton,"
598,"Jing Shao,Chen-Change Loy,Kai Kang,Xiaogang Wang,"
599,"Florian Bernard,Peter Gemmar,Frank Hertel,Jorge Goncalves,Johan Thunberg,"
600,"Jayakorn Vongkulbhisal,Ricardo Cabral,Fernando De la Torre,Joao P. Costeira,"
601,"Charles R. Qi,Hao Su,Matthias Niessner,Angela Dai,Mengyuan Yan,Leonidas J. Guibas,"
602,"Menghua Zhai,Scott Workman,Nathan Jacobs,"
603,"Chunyuan Li,Andrew Stevens,Changyou Chen,Yunchen Pu,Zhe Gan,Lawrence Carin,"
604,"Duc Thanh Nguyen,Binh-Son Hua,Khoi Tran,Quang-Hieu Pham,Sai-Kit Yeung,"
605,"Dylan Campbell,Lars Petersson,"
606,"Wenjie Luo,Alexander G. Schwing,Raquel Urtasun,"
607,"Yinlin Hu,Rui Song,Yunsong Li,"
608,"Ben Harwood,Tom Drummond,"
609,"Shengfeng He,Rynson W.H. Lau,Qingxiong Yang,"
610,"Jianming Zhang,Stan Sclaroff,Zhe Lin,Xiaohui Shen,Brian Price,Radomir Mech,"
611,"Sina Honari,Jason Yosinski,Pascal Vincent,Christopher Pal,"
612,"Saumya Jetley,Naila Murray,Eleonora Vig,"
613,"Shaojing Fan,Tian-Tsong Ng,Bryan L. Koenig,Ming Jiang,Qi Zhao,"
614,"Chi Nhan Duong,Khoa Luu,Kha Gia Quach,Tien D. Bui,"
615,"Srinivas S. S. Kruthiventi,Vennela Gudisa,Jaley H. Dholakiya,R. Venkatesh Babu,"
616,"Yuxiang Zhou,Epameinondas Antonakos,Joan Alabort-i-Medina,Anastasios Roussos,Stefanos Zafeiriou,"
617,"Vladislav Golyanik,Sk Aziz Ali,Didier Stricker,"
618,"Gang Wang,Zhicheng Wang,Yufei Chen,Qiangqiang Zhou,Weidong Zhao,"
619,"Magnus Oskarsson,Kenneth Batstone,Kalle Astrom,"
620,"Chen Wang,Ramin Zabih,"
621,"Yuhui Quan,Yong Xu,Yuping Sun,Yan Huang,Hui Ji,"
622,"Pierre Baque,Timur Bagautdinov,Francois Fleuret,Pascal Fua,"
623,"Tat-Jun Chin,Yang Heng Kee,Anders Eriksson,Frank Neumann,"
624,"Thalaiyasingam Ajanthan,Richard Hartley,Mathieu Salzmann,"
625,"Mingkui Tan,Shijie Xiao,Junbin Gao,Dong Xu,Anton van den Hengel,Qinfeng Shi,"
626,"Erik Bylow,Carl Olsson,Fredrik Kahl,Mikael Nilsson,"
627,"Caglayan Dicle,Burak Yilmaz,Octavia Camps,Mario Sznaier,"
628,"Sohil Shah,Tom Goldstein,Christoph Studer,"
629,"Na Qi,Yunhui Shi,Xiaoyan Sun,Baocai Yin,"
630,"Florian Jug,Evgeny Levinkov,Corinna Blasse,Eugene W. Myers,Bjoern Andres,"
631,"Behrooz Nasihatkon,Frida Fejne,Fredrik Kahl,"
632,"Haichuan Yang,Yijun Huang,Lam Tran,Ji Liu,Shuai Huang,"
633,"Bohan Zhuang,Guosheng Lin,Chunhua Shen,Ian Reid,"
634,"Aayush Bansal,Bryan Russell,Abhinav Gupta,"
635,"Ziad Al-Halah,Makarand Tapaswi,Rainer Stiefelhagen,"
636,"Yang Zhang,Boqing Gong,Mubarak Shah,"
637,"Anran Wang,Jianfei Cai,Jiwen Lu,Tat-Jen Cham,"
638,"Yilin Wang,Suhang Wang,Jiliang Tang,Huan Liu,Baoxin Li,"
639,"Jan D. Wegner,Steven Branson,David Hall,Konrad Schindler,Pietro Perona,"
640,"Francisco Massa,Bryan C. Russell,Mathieu Aubry,"
641,"Ziming Zhang,Venkatesh Saligrama,"
642,"Bin Yang,Junjie Yan,Zhen Lei,Stan Z. Li,"
